slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
eil-tacan-pa,EIL,Eielson (Fairbanks) TACAN,TACAN,ENROUTE,115100,98X,1122000,1185000,,19.000,,,130,64.65379,-147.09398,542,PA,,,US
elf-tacan-lg,ELF,Elefsis TACAN,TACAN,ENROUTE,108200,19X,1043000,980000,,4.000,,,130,38.06533,23.55867,143,LG,,,GR
esk-tacan-lt,ESK,Eskisehir TACAN,TACAN,ENROUTE,114400,91X,1115000,1178000,,4.000,,,130,39.78367,30.60636,2598,LT,,,TR
esl-tacan-ym,ESL,East Sale TACAN,TACAN,ENROUTE,108100,18X,1042000,979000,,13.000,,,130,-38.10211,147.15447,51,YM,,,AU
eti-tacan-lt,ETI,Ankara-Etimesgut TACAN,TACAN,ENROUTE,116600,113X,1137000,1200000,,5.000,,,130,39.95750,32.67464,2684,LT,,,TR
evs-tacan-en,EVS,Evenes TACAN,TACAN,ENROUTE,134000,67X,1091000,1154000,,8.000,,,130,68.49129,16.67506,103,EN,,,NO
fal-tacan-li,FAL,Falconara (Ancona) TACAN,TACAN,ENROUTE,109800,35X,1059000,996000,,4.000,,,130,43.57686,13.29953,220,LI,,,IT
ffa-tacan-eg,FFA,Fairford TACAN,TACAN,ENROUTE,113400,81X,1105000,1168000,,-2.000,,,130,51.68169,-1.79761,272,EG,,,GB
ffo-tacan-k5,FFO,Patterson (Dayton) TACAN,TACAN,ENROUTE,115200,99X,1123000,1186000,,-4.000,,,25,39.81898,-84.05548,804,K5,,,US
fle-tacan-en,FLE,Flesland TACAN,TACAN,ENROUTE,114500,92X,1116000,1179000,,1.000,,,130,60.30000,5.21360,194,EN,,,NO
fmh-tacan-k6,FMH,Otis (Falmouth) TACAN,TACAN,ENROUTE,115800,105X,1129000,1192000,,-15.000,,,40,41.65961,-70.51395,116,K6,,,US
fmt-tacan-rj,FMT,Hofu TACAN,TACAN,ENROUTE,113000,77X,1101000,1164000,,-8.000,,,130,34.03833,131.54583,7,RJ,,,JP
foe-tacan-k3,FOE,Forbes (Topeka) TACAN,TACAN,ENROUTE,111600,53X,1077000,1014000,,5.000,,,40,38.94737,-95.66118,1043,K3,,,US
fok-tacan-k6,FOK,Suffolk Co (Westhampton Beach) TACAN,TACAN,ENROUTE,111000,47X,1071000,1008000,,-13.000,,,25,40.83777,-72.63184,50,K6,,,US
gbr-tacan-lx,GBR,Gibraltar TACAN,TACAN,ENROUTE,113600,83X,1107000,1170000,,-1.000,,,130,36.14283,-5.34291,1397,LX,,,GI
gft-tacan-rj,GFT,Gifu TACAN,TACAN,ENROUTE,109400,31X,1055000,992000,,-8.000,,,130,35.39167,136.85833,146,RJ,,,JP
ghe-tacan-li,GHE,Ghedi TACAN,TACAN,ENROUTE,110900,46X,1070000,1007000,,2.000,,,130,45.44039,10.26386,393,LI,,,IT
gio-tacan-li,GIO,Gioia TACAN,TACAN,ENROUTE,117800,125X,1149000,1212000,,3.000,,,130,40.80125,16.90125,1270,LI,,,IT
gix-tacan-et,GIX,Geilenkirchen TACAN,TACAN,ENROUTE,108100,18X,1042000,979000,,2.000,,,130,50.96334,6.04519,326,ET,,,DE
got-tacan-rj,GOT,Daigo TACAN,TACAN,ENROUTE,115300,100X,1124000,1187000,,-7.000,,,130,36.74485,140.34956,1480,RJ,,,JP
gra-tacan-li,GRA,Grazzanise TACAN,TACAN,ENROUTE,117500,122X,1146000,1209000,,2.000,,,130,41.06003,14.08872,85,LI,,,IT
grf-tacan-et,GRF,Grafenwohr TACAN,TACAN,ENROUTE,111800,55X,1079000,1016000,,4.000,,,130,49.69127,11.93830,1412,ET,,,DE
grt-tacan-li,GRT,Grottaglie TACAN,TACAN,ENROUTE,116800,115X,1139000,1202000,,4.000,,,40,40.48928,17.41089,242,LI,,,IT
gsb-tacan-k7,GSB,Seymour Johnson TACAN,TACAN,ENROUTE,116500,112X,1136000,1199000,,-8.000,,,40,35.33520,-77.97132,69,K7,,,US
gzr-tacan-eh,GZR,Gilze-Rijen TACAN,TACAN,ENROUTE,116400,111X,1135000,1198000,,1.000,,,40,51.56604,4.93352,46,EH,,,NL
hif-tacan-k2,HIF,Hill (Ogden) TACAN,TACAN,ENROUTE,111200,49X,1073000,1010000,,14.000,,,40,41.12050,-111.96368,4800,K2,,,US
hmn-tacan-k2,HMN,Holloman (Alamogordo) TACAN,TACAN,ENROUTE,114500,92X,1116000,1179000,,10.000,,,40,32.86210,-106.10912,4075,K2,,,US
hnt-tacan-et,HNT,Hohn TACAN,TACAN,ENROUTE,115300,100X,1124000,1187000,,2.000,,,130,54.31083,9.53873,79,ET,,,DE
hnu-tacan-lr,HNU,Heniu TACAN,TACAN,ENROUTE,133600,63X,1087000,1024000,,5.000,,,130,47.27750,24.73528,5400,LR,,,RO
hoz-tacan-et,HOZ,Holzdorf TACAN,TACAN,ENROUTE,117250,119Y,1143000,1080000,,4.000,,,130,51.76672,13.19896,309,ET,,,DE
hrt-tacan-k7,HRT,Hurlburt (Mary Esther) TACAN,TACAN,ENROUTE,110800,45X,1069000,1006000,,0.000,,,25,30.42800,-86.69033,35,K7,,,US
hst-tacan-k7,HST,Homestead TACAN,TACAN,ENROUTE,108200,19X,1043000,980000,,-6.000,,,25,25.48998,-80.37941,3,K7,,,US
hsu-tacan-rc,HSU,Hsinchu TACAN,TACAN,ENROUTE,116300,110X,1134000,1197000,,-3.000,,,130,24.82167,120.93750,25,RC,,,TW
hum-tacan-en,HUM,Hummelfjell TACAN,TACAN,ENROUTE,111000,47X,1071000,1008000,,4.000,,,130,62.43244,11.26842,5062,EN,,,NO
hvt-tacan-rj,HVT,Hachinohe TACAN,TACAN,ENROUTE,108600,23X,1047000,984000,,-8.000,,,130,40.55583,141.47000,151,RJ,,,JP
hxw-tacan-k5,HXW,Screaming Eagle TACAN,TACAN,ENROUTE,114900,96X,1120000,1183000,,-1.000,,,40,36.65930,-87.51114,543,K5,,,US
hye-tacan-lf,HYE,Hyeres Le Palyvestre TACAN,TACAN,ENROUTE,109000,27X,1051000,988000,,1.000,,,130,43.10031,6.14764,32,LF,,,FR
iab-tacan-k3,IAB,Mc Connell (Wichita) TACAN,TACAN,ENROUTE,116500,112X,1136000,1199000,,4.000,,,40,37.62185,-97.26819,1354,K3,,,US
iag-tacan-k6,IAG,Niagara Falls TACAN,TACAN,ENROUTE,111000,47X,1071000,1008000,,-10.000,,,25,43.11254,-78.96024,600,K6,,,US
ifn-tacan-oi,IFN,Esfahan TACAN,TACAN,ENROUTE,117100,118X,1142000,1205000,,4.000,,,40,32.74639,51.82472,5072,OI,,,IR
igl-tacan-et,IGL,Ingolstadt TACAN,TACAN,ENROUTE,111400,51X,1075000,1012000,,4.000,,,130,48.71804,11.56967,1237,ET,,,DE
ijt-tacan-rj,IJT,Iwoto TACAN,TACAN,ENROUTE,109800,35X,1059000,996000,,-3.000,,,130,24.78472,141.31583,356,RJ,,,JP
ins-tacan-k2,INS,Indian Springs TACAN,TACAN,ENROUTE,114000,87X,1111000,1174000,,15.000,,,25,36.58500,-115.67013,3101,K2,,,US
isa-tacan-li,ISA,Istrana TACAN,TACAN,ENROUTE,111700,54X,1078000,1015000,,2.000,,,130,45.68753,12.11708,190,LI,,,IT
ita-tacan-a1,ITA,Terra Nova Bay TACAN,TACAN,ENROUTE,109500,32X,1056000,993000,,0.000,,,130,-74.69144,164.10395,0,A1,,,AQ
itr-tacan-lf,ITR,Istres Le Tube TACAN,TACAN,ENROUTE,115700,104X,1128000,1191000,,1.000,,,130,43.52608,4.92692,77,LF,,,FR
iwt-tacan-rj,IWT,Kuga TACAN,TACAN,ENROUTE,114300,90X,1114000,1177000,,-7.000,,,130,34.07990,132.14731,2145,RJ,,,JP
iwy-tacan-wi,IWY,Iswahyudi (Madiun) TACAN,TACAN,ENROUTE,114800,95X,1119000,1182000,,0.000,,,130,-7.60667,111.43500,361,WI,,,ID
jat-tacan-rj,JAT,Kanoya TACAN,TACAN,ENROUTE,113800,85X,1109000,1172000,,-6.000,,,130,31.36278,130.83028,252,RJ,,,JP
jbt-tacan-rj,JBT,Omura TACAN,TACAN,ENROUTE,114050,87Y,1111000,1048000,,-6.000,,,130,32.92583,129.93222,80,RJ,,,JP
jdt-tacan-rj,JDT,Utsunomiya TACAN,TACAN,ENROUTE,112150,58Y,1082000,1145000,,-7.000,,,130,36.51694,139.87556,406,RJ,,,JP
jen-tacan-k4,JEN,Glen Rose TACAN,TACAN,ENROUTE,115000,97X,1121000,1184000,,6.000,,,40,32.15959,-97.87768,1300,K4,,,US
jet-tacan-rj,JET,Miho (Yonago) TACAN,TACAN,ENROUTE,116700,114X,1138000,1201000,,-8.000,,,130,35.53105,133.09409,1696,RJ,,,JP
jwn-tacan-rk,JWN,Choongwon TACAN,TACAN,ENROUTE,111300,50X,1074000,1011000,,-8.000,,,130,37.03309,127.89192,281,RK,,,KR
kaf-tacan-oa,KAF,Kandahar TACAN,TACAN,ENROUTE,112800,75X,1099000,1162000,,2.000,,,130,31.50306,65.84599,3315,OA,,,AF
kan-tacan-rk,KAN,Kangnung TACAN,TACAN,ENROUTE,111900,56X,1080000,1017000,,-7.000,,,130,37.75833,128.95167,18,RK,,,KR
kar-tacan-ek,KAR,Karup TACAN,TACAN,ENROUTE,110000,37X,1061000,998000,,2.000,,,130,56.29668,9.00860,173,EK,,,DK
khe-tacan-rk,KHE,Kimhae (Busan) TACAN,TACAN,ENROUTE,117000,117X,1141000,1204000,,-7.000,,,130,35.18083,128.94944,13,RK,,,KR
kih-tacan-oi,KIH,Kish Island TACAN,TACAN,ENROUTE,116500,112X,1136000,1199000,,2.000,,,40,26.52331,54.01003,90,OI,,,IR
kin-tacan-rc,KIN,Chin Men TACAN,TACAN,ENROUTE,109200,29X,1053000,990000,,-2.400,,,130,24.42572,118.34883,30,RC,,,TW
kjt-tacan-rj,KJT,Komatsushima TACAN,TACAN,ENROUTE,113550,82Y,1106000,1043000,,-7.000,,,130,34.00417,134.62556,60,RJ,,,JP
klc-tacan-lt,KLC,Kaklic TACAN,TACAN,ENROUTE,116800,115X,1139000,1202000,,4.000,,,130,38.51397,26.97383,23,LT,,,TR
klm-tacan-lg,KLM,Kalamata TACAN,TACAN,ENROUTE,115200,99X,1123000,1186000,,4.000,,,130,37.07800,22.02117,26,LG,,,GR
kon-tacan-lt,KON,Konya TACAN,TACAN,ENROUTE,114100,88X,1112000,1175000,,4.300,,,25,37.99717,32.56261,3428,LT,,,TR
ksy-tacan-k4,KSY,Kelly (San Antonio) TACAN,TACAN,ENROUTE,112000,57X,1081000,1018000,,4.000,,,40,29.39159,-98.58106,686,K4,,,US
ktr-tacan-lg,KTR,Kithira TACAN,TACAN,ENROUTE,109400,31X,1055000,992000,,4.000,,,130,36.30367,22.95167,1250,LG,,,GR
kut-tacan-lt,KUT,Kutahya TACAN,TACAN,ENROUTE,110800,45X,1069000,1006000,,5.000,,,130,39.42994,30.01294,3074,LT,,,TR
kwj-tacan-rk,KWJ,Gwangju TACAN,TACAN,ENROUTE,114100,88X,1112000,1175000,,-7.000,,,130,35.12028,126.80056,100,RK,,,KR
kzt-tacan-rj,KZT,Kisarazu TACAN,TACAN,ENROUTE,110050,37Y,1061000,1124000,,-7.000,,,150,35.39706,139.90450,93,RJ,,,JP
lag-tacan-et,LAG,Laage TACAN,TACAN,ENROUTE,108250,19Y,1043000,1106000,,4.000,,,130,53.91986,12.28642,190,ET,,,DE
laj-tacan-lp,LAJ,Lajes TACAN,TACAN,ENROUTE,110800,45X,1069000,1006000,,-11.000,,,130,38.71333,-27.11542,1800,LP,,,PT
lar-tacan-lg,LAR,Larissa TACAN,TACAN,ENROUTE,109000,27X,1051000,988000,,4.000,,,130,39.65700,22.50917,224,LG,,,GR
lch-tacan-et,LCH,Lechfeld TACAN,TACAN,ENROUTE,108800,25X,1049000,986000,,3.000,,,130,48.19043,10.85899,1841,ET,,,DE
lck-tacan-k5,LCK,Rickenbacker (Columbus) TACAN,TACAN,ENROUTE,134200,69X,1093000,1156000,,-5.000,,,25,39.80819,-82.92883,731,K5,,,US
ldv-tacan-lf,LDV,Landivisiau TACAN,TACAN,ENROUTE,115150,98Y,1122000,1059000,,-1.000,,,130,48.52828,-4.15631,377,LF,,,FR
lee-tacan-eg,LEE,Leeming TACAN,TACAN,ENROUTE,112600,73X,1097000,1160000,,-1.000,,,40,54.29707,-1.53687,132,EG,,,GB
lfi-tacan-k6,LFI,Langley (Hampton) TACAN,TACAN,ENROUTE,112300,70X,1094000,1157000,,-10.000,,,40,37.08556,-76.35940,7,K6,,,US
lgj-tacan-lr,LGJ,Lugoj TACAN,TACAN,ENROUTE,134000,67X,1091000,1154000,,5.000,,,130,45.71972,21.99500,800,LR,,,RO
lht-tacan-rj,LHT,Hamamatsu TACAN,TACAN,ENROUTE,114700,94X,1118000,1181000,,-6.300,,,130,34.74722,137.71000,150,RJ,,,JP
lkh-tacan-eg,LKH,Lakenheath TACAN,TACAN,ENROUTE,110200,39X,1063000,1000000,,-2.000,,,40,52.40642,0.54796,41,EG,,,GB
lki-tacan-k3,LKI,Lakeside (Duluth) TACAN,TACAN,ENROUTE,135400,11X,1035000,972000,,5.000,,,130,46.84385,-92.18592,1424,K3,,,US
lob-tacan-vt,LOB,Lob (Bangkok) TACAN,TACAN,ENROUTE,116800,115X,1139000,1202000,,0.000,,,40,14.87620,100.65986,123,VT,,,TH
loo-tacan-eg,LOO,Linton-On-Ouse TACAN,TACAN,ENROUTE,109000,27X,1051000,988000,,-1.000,,,130,54.05050,-1.24907,44,EG,,,GB
lor-tacan-lf,LOR,Lorient Lann Bihoue TACAN,TACAN,ENROUTE,115800,105X,1129000,1192000,,-1.000,,,130,47.76147,-3.44117,171,LF,,,FR
lrf-tacan-k4,LRF,Jacksonville TACAN,TACAN,ENROUTE,109200,29X,1053000,990000,,1.000,,,40,34.91806,-92.15767,359,K4,,,US
lsm-tacan-eg,LSM,Lossiemouth TACAN,TACAN,ENROUTE,111300,50X,1074000,1011000,,-2.000,,,130,57.71044,-3.32744,42,EG,,,GB
lst-tacan-en,LST,Lista TACAN,TACAN,ENROUTE,109300,30X,1054000,991000,,1.000,,,40,58.10149,6.62581,47,EN,,,NO
lsv-tacan-k2,LSV,Nellis (Las Vegas) TACAN,TACAN,ENROUTE,135500,12X,1036000,973000,,12.000,,,40,36.24466,-115.02508,1863,K2,,,US
luf-tacan-k2,LUF,Luke (Glendale) TACAN,TACAN,ENROUTE,113000,77X,1101000,1164000,,13.000,,,40,33.53768,-112.38021,1076,K2,,,US
luk-tacan-eg,LUK,Leuchars TACAN,TACAN,ENROUTE,110500,42X,1066000,1003000,,-2.000,,,130,56.37282,-2.86366,72,EG,,,GB
lwd-tacan-eh,LWD,Leeuwarden TACAN,TACAN,ENROUTE,114700,94X,1118000,1181000,,2.000,,,130,53.22363,5.75184,14,EH,,,NL
lxi-tacan-lf,LXI,Luxeuil Saint Sauveur TACAN,TACAN,ENROUTE,108200,19X,1043000,980000,,1.000,,,130,47.78317,6.35711,932,LF,,,FR
mam-tacan-eg,MAM,Marham TACAN,TACAN,ENROUTE,108700,24X,1048000,985000,,0.000,,,40,52.64699,0.56092,102,EG,,,GB
mcf-tacan-k7,MCF,Macdill (Tampa) TACAN,TACAN,ENROUTE,111000,47X,1071000,1008000,,-6.000,,,40,27.86116,-82.51351,11,K7,,,US
mdm-tacan-lf,MDM,Marsan (Mont-De-Marsan) TACAN,TACAN,ENROUTE,108700,24X,1048000,985000,,0.000,,,130,43.90994,-0.50439,240,LF,,,FR
mib-tacan-k3,MIB,Deering (Minot) TACAN,TACAN,ENROUTE,114900,96X,1120000,1183000,,7.000,,,130,48.41539,-101.36612,1654,K3,,,US
mij-tacan-k2,MIJ,Michael (Dugway) TACAN,TACAN,ENROUTE,113200,79X,1103000,1166000,,13.000,,,25,40.19179,-112.92235,4347,K2,,,US
mit-tacan-rj,MIT,Mishima TACAN,TACAN,ENROUTE,110600,43X,1067000,1004000,,-6.000,,,130,34.77167,131.13806,652,RJ,,,JP
mjf-tacan-k4,MJF,Arvilla (Greenville) TACAN,TACAN,ENROUTE,109600,33X,1057000,994000,,5.000,,,25,33.06627,-96.06140,550,K4,,,US
mkg-tacan-k5,MKG,Muskegon TACAN,TACAN,ENROUTE,115200,99X,1123000,1186000,,-1.000,,,40,43.16925,-86.03938,659,K5,,,US
mlc-tacan-k4,MLC,Mcalester TACAN,TACAN,ENROUTE,112000,57X,1081000,1018000,,8.000,,,40,34.84944,-95.78234,782,K4,,,US
mld-tacan-eg,MLD,Mildenhall TACAN,TACAN,ENROUTE,115900,106X,1130000,1193000,,-2.000,,,40,52.36334,0.48831,20,EG,,,GB
mlt-tacan-rj,MLT,Minami Torishima TACAN,TACAN,ENROUTE,108600,23X,1047000,984000,,0.000,,,150,24.28944,153.97750,40,RJ,,,JP
mnl-tacan-li,MNL,Amendola TACAN,TACAN,ENROUTE,115250,99Y,1123000,1060000,,4.000,,,40,41.54764,15.68981,217,LI,,,IT
mob-tacan-bi,MOB,Mob TACAN,TACAN,ENROUTE,114800,95X,1119000,1182000,,-13.000,,,25,65.63558,-18.06772,7,BI,,,IS
moj-tacan-lp,MOJ,Montijo TACAN,TACAN,ENROUTE,110000,37X,1061000,998000,,-3.000,,,130,38.70878,-9.03356,100,LP,,,PT
mos-tacan-en,MOS,Mosjoen TACAN,TACAN,ENROUTE,113900,86X,1110000,1173000,,6.000,,,130,65.87768,13.30854,2109,EN,,,NO
mpa-tacan-sf,MPA,Mount Pleasant TACAN,TACAN,ENROUTE,112200,59X,1083000,1020000,,3.000,,,130,-51.82408,-58.45694,230,SF,,,FK
mr-tacan-op,MR,Karachi TACAN,TACAN,ENROUTE,112400,71X,1095000,1158000,,0.000,,,125,24.89722,66.94139,35,OP,,,PK
mtc-tacan-k5,MTC,Selfridge (Mount Clemens) TACAN,TACAN,ENROUTE,133700,64X,1088000,1151000,,-6.000,,,25,42.61289,-82.83177,575,K5,,,US
mtn-tacan-k6,MTN,Martin (Baltimore) TACAN,TACAN,ENROUTE,134100,68X,1092000,1155000,,-11.000,,,125,39.33094,-76.41135,20,K6,,,US
mtr-tacan-lp,MTR,Monte Real TACAN,TACAN,ENROUTE,109600,33X,1057000,994000,,-3.000,,,130,39.83261,-8.89014,300,LP,,,PT
muo-tacan-k1,MUO,Mountain Home TACAN,TACAN,ENROUTE,114000,87X,1111000,1174000,,13.000,,,40,43.04049,-115.87460,2999,K1,,,US
mxf-tacan-k7,MXF,Maxwell (Montgomery) TACAN,TACAN,ENROUTE,115000,97X,1121000,1184000,,-2.000,,,40,32.37937,-86.36836,157,K7,,,US
mxr-tacan-he,MXR,Almaza TACAN,TACAN,ENROUTE,116300,110X,1134000,1197000,,4.000,,,40,30.09219,31.35728,304,HE,,,EG
mxt-tacan-rj,MXT,Matsushima TACAN,TACAN,ENROUTE,114300,90X,1114000,1177000,,-8.000,,,130,38.40389,141.22556,7,RJ,,,JP
nay-tacan-lf,NAY,Nancy Ochey TACAN,TACAN,ENROUTE,116800,115X,1139000,1202000,,1.000,,,130,48.58364,5.95183,1123,LF,,,FR
nbc-tacan-k7,NBC,Beaufort TACAN,TACAN,ENROUTE,110500,42X,1066000,1003000,,-5.000,,,40,32.47903,-80.71733,21,K7,,,US
nbs-tacan-ph,NBS,Barking Sands (Kauai I.) TACAN,TACAN,ENROUTE,112600,73X,1097000,1160000,,10.000,,,130,22.03764,-159.78519,26,PH,,,US
nbw-tacan-mu,NBW,Navy Guantanamo Bay TACAN,TACAN,ENROUTE,114600,93X,1117000,1180000,,-8.000,,,150,19.91008,-75.21843,133,MU,,,CU
nca-tacan-k7,NCA,New River TACAN,TACAN,ENROUTE,115400,101X,1125000,1188000,,-8.000,,,25,34.70714,-77.44030,26,K7,,,US
ndo-tacan-et,NDO,Nordholz TACAN,TACAN,ENROUTE,117100,118X,1142000,1205000,,3.000,,,130,53.76898,8.65355,120,ET,,,DE
nel-tacan-k6,NEL,Lakehurst TACAN,TACAN,ENROUTE,111800,55X,1079000,1016000,,-11.000,,,25,40.03697,-74.35314,87,K6,,,US
neu-tacan-et,NEU,Neuburg TACAN,TACAN,ENROUTE,108900,26X,1050000,987000,,3.000,,,40,48.71253,11.21097,1297,ET,,,DE
neu-tacan-rj,NEU,Iwakuni TACAN,TACAN,ENROUTE,109800,35X,1059000,996000,,-6.000,,,130,34.15841,132.24550,4,RJ,,,JP
nfe-tacan-k6,NFE,Chesapeake TACAN,TACAN,ENROUTE,108250,19Y,1043000,1106000,,-10.000,,,25,36.69744,-76.13703,37,K6,,,US
nfg-tacan-k2,NFG,Camp Pendleton (Oceanside) TACAN,TACAN,ENROUTE,111800,55X,1079000,1016000,,13.000,,,25,33.27459,-117.38639,502,K2,,,US
nfl-tacan-k2,NFL,Fallon TACAN,TACAN,ENROUTE,113500,82X,1106000,1169000,,14.000,,,130,39.41691,-118.70507,3930,K2,,,US
nfo-tacan-ro,NFO,Futenma (Okinawa I.) TACAN,TACAN,ENROUTE,110500,42X,1066000,1003000,,-4.000,,,130,26.26888,127.74304,244,RO,,,JP
nfw-tacan-k4,NFW,NAS JRB Fort Worth (Ft Worth) TACAN,TACAN,ENROUTE,108700,24X,1048000,985000,,4.000,,,40,32.77139,-97.43930,631,K4,,,US
ngf-tacan-ph,NGF,Kaneohe Bay (Mokapu) TACAN,TACAN,ENROUTE,114600,93X,1117000,1180000,,10.000,,,130,21.45620,-157.75676,53,PH,,,US
ngp-tacan-k4,NGP,Truax (Corpus Christi) TACAN,TACAN,ENROUTE,114000,87X,1111000,1174000,,3.000,,,40,27.68628,-97.29474,17,K4,,,US
ngs-tacan-k7,NGS,Santa Rosa (Milton) TACAN,TACAN,ENROUTE,133600,63X,1087000,1024000,,-2.000,,,40,30.61516,-86.93737,147,K7,,,US
ngu-tacan-k6,NGU,Chambers (Norfolk) TACAN,TACAN,ENROUTE,113950,86Y,1110000,1047000,,-10.000,,,40,36.94004,-76.27728,29,K6,,,US
nhk-tacan-k6,NHK,NAS Patuxent River TACAN,TACAN,ENROUTE,110250,39Y,1063000,1126000,,-10.000,,,40,38.28104,-76.41062,17,K6,,,US
nht-tacan-rj,NHT,Nyutabaru TACAN,TACAN,ENROUTE,115000,97X,1121000,1184000,,-6.000,,,130,32.08028,131.45361,255,RJ,,,JP
nid-tacan-k2,NID,China Lake TACAN,TACAN,ENROUTE,111600,53X,1077000,1014000,,14.000,,,40,35.68792,-117.69050,2227,K2,,,US
nip-tacan-k7,NIP,Jacksonville TACAN,TACAN,ENROUTE,108200,19X,1043000,980000,,-6.000,,,40,30.23485,-81.67506,10,K7,,,US
nja-tacan-rj,NJA,Atsugi TACAN,TACAN,ENROUTE,115100,98X,1122000,1185000,,-6.300,,,130,35.44556,139.45389,214,RJ,,,JP
njk-tacan-k2,NJK,El Centro TACAN,TACAN,ENROUTE,111000,47X,1071000,1008000,,11.000,,,40,32.83178,-115.68117,-49,K2,,,US
njt-tacan-rj,NJT,Niijima TACAN,TACAN,ENROUTE,116500,112X,1136000,1199000,,-7.000,,,130,34.34777,139.27179,994,RJ,,,JP
nkt-tacan-k7,NKT,Cherry Point TACAN,TACAN,ENROUTE,112800,75X,1099000,1162000,,-9.000,,,40,34.90226,-76.87479,25,K7,,,US
nkx-tacan-k2,NKX,Miramar (San Diego) TACAN,TACAN,ENROUTE,109600,33X,1057000,994000,,12.000,,,40,32.86975,-117.15486,429,K2,,,US
nlc-tacan-k2,NLC,Navy Lemoore TACAN,TACAN,ENROUTE,113300,80X,1104000,1167000,,14.000,,,130,36.34412,-119.96633,227,K2,,,US
nmm-tacan-k7,NMM,Meridian TACAN,TACAN,ENROUTE,111900,56X,1080000,1017000,,-2.000,,,40,32.57834,-88.54523,308,K7,,,US
nog-tacan-k4,NOG,Orange Grove TACAN,TACAN,ENROUTE,133600,63X,1087000,1024000,,5.000,,,130,27.89532,-98.04263,236,K4,,,US
npa-tacan-k7,NPA,Pensacola TACAN,TACAN,ENROUTE,117200,119X,1143000,1206000,,1.000,,,40,30.35794,-87.31650,17,K7,,,US
nqi-tacan-k4,NQI,Kingsville TACAN,TACAN,ENROUTE,117800,125X,1149000,1212000,,4.000,,,130,27.49924,-97.80560,45,K4,,,US
nqx-tacan-k7,NQX,Navy Key West TACAN,TACAN,ENROUTE,113100,78X,1102000,1165000,,-6.000,,,130,24.58025,-81.68245,41,K7,,,US
nrb-tacan-k7,NRB,Mayport TACAN,TACAN,ENROUTE,111400,51X,1075000,1012000,,-6.000,,,40,30.38861,-81.42308,81,K7,,,US
nrs-tacan-k2,NRS,Imperial Beach TACAN,TACAN,ENROUTE,109200,29X,1053000,990000,,11.000,,,40,32.56417,-117.10975,21,K2,,,US
nsd-tacan-k2,NSD,Beaver (San Diego) TACAN,TACAN,ENROUTE,113900,86X,1110000,1173000,,14.000,,,125,32.87990,-118.44091,2000,K2,,,US
nse-tacan-k7,NSE,Whiting (Milton) TACAN,TACAN,ENROUTE,112300,70X,1094000,1157000,,-2.000,,,40,30.72401,-87.01806,178,K7,,,US
nsi-tacan-k2,NSI,San Nicolas TACAN,TACAN,ENROUTE,110200,39X,1063000,1000000,,12.000,,,40,33.23508,-119.45839,522,K2,,,US
nsy-tacan-li,NSY,Sigonella TACAN,TACAN,ENROUTE,111200,49X,1073000,1010000,,3.000,,,130,37.40033,14.92153,98,LI,,,IT
ntd-tacan-k2,NTD,Point Mugu (Oxnard) TACAN,TACAN,ENROUTE,110600,43X,1067000,1004000,,12.000,,,40,34.12329,-119.12198,7,K2,,,US
ntu-tacan-k6,NTU,Oceana TACAN,TACAN,ENROUTE,116600,113X,1137000,1200000,,-10.000,,,130,36.82422,-76.03705,17,K6,,,US
nuc-tacan-k2,NUC,San Clemente TACAN,TACAN,ENROUTE,117600,123X,1147000,1210000,,12.000,,,40,33.02693,-118.57960,160,K2,,,US
nud-tacan-pa,NUD,Adak TACAN,TACAN,ENROUTE,113000,77X,1101000,1164000,,7.000,,,130,51.87131,-176.67412,379,PA,,,US
nuq-tacan-k2,NUQ,Moffett (Mountain View) TACAN,TACAN,ENROUTE,117600,123X,1147000,1210000,,17.000,,,40,37.43240,-122.05754,4,K2,,,US
nuw-tacan-k1,NUW,Whidbey Island (Oak Harbo TACAN,TACAN,ENROUTE,113800,85X,1109000,1172000,,18.000,,,130,48.35493,-122.66179,51,K1,,,US
nwa-tacan-ym,NWA,Nowra TACAN,TACAN,ENROUTE,116400,111X,1135000,1198000,,13.000,,,130,-34.95006,150.53328,356,YM,,,AU
nyl-tacan-k2,NYL,Yuma TACAN,TACAN,ENROUTE,113700,84X,1108000,1171000,,11.000,,,40,32.64680,-114.61346,193,K2,,,US
nzc-tacan-k7,NZC,Cecil TACAN,TACAN,ENROUTE,114100,88X,1112000,1175000,,-4.000,,,130,30.22035,-81.87091,70,K7,,,US
nzy-tacan-k2,NZY,North Island (San Diego) TACAN,TACAN,ENROUTE,117000,117X,1141000,1204000,,11.000,,,40,32.70254,-117.21623,17,K2,,,US
oct-tacan-rj,OCT,Ozuki (Shimonoseki) TACAN,TACAN,ENROUTE,112150,58Y,1082000,1145000,,-6.000,,,130,34.04417,131.04972,50,RJ,,,JP
odh-tacan-eg,ODH,Odiham TACAN,TACAN,ENROUTE,109600,33X,1057000,994000,,0.000,,,40,51.23291,-0.94848,410,EG,,,GB
off-tacan-k3,OFF,Offutt (Omaha) TACAN,TACAN,ENROUTE,111700,54X,1078000,1015000,,5.000,,,40,41.11723,-95.90001,971,K3,,,US
