slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
dam-vor-dme-os,DAM,Damascus VOR/DME,VOR-DME,ENROUTE,116000,107X,1131000,1194000,,3.000,,,130,33.36488,36.46862,2033,OS,,,SY
dan-vor-dme-vv,DAN,Da Nang VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,-0.700,,,150,16.05276,108.19823,62,VV,,,VN
dao-vor-dme-rp,DAO,Davao VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,,0.000,,,130,7.13125,125.65397,100,RP,,,PH
dap-vor-dme-ei,DAP,Collinstown VOR/DME,VOR-DME,ENROUTE,111200,49X,1073000,1010000,,-2.000,,,130,53.42361,-6.30278,300,EI,,,IE
dar-vor-dme-ep,DAR,Darlowo VOR/DME,VOR-DME,ENROUTE,114200,89X,1113000,1176000,,4.000,,,130,54.41028,16.38806,98,EP,,,PL
dar-vor-dme-oi,DAR,Darband VOR/DME,VOR-DME,ENROUTE,113700,84X,1108000,1171000,,3.000,,,130,31.78317,56.99456,1800,OI,,,IR
dat-vor-dme-sc,DAT,Atacama VOR/DME,VOR-DME,ENROUTE,117100,118X,1142000,1205000,,-1.000,,,130,-27.27944,-70.77750,669,SC,,,CL
dav-vor-dme-mp,DAV,David VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-2.000,,,150,8.38580,-82.43767,59,MP,,,PA
daw-vor-dme-oe,DAW,Al Dawadmi VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,3.000,,,130,24.44894,44.11919,3100,OE,,,SA
dba-vor-dme-he,DBA,El Daba VOR/DME,VOR-DME,ENROUTE,115700,104X,1128000,1191000,,4.000,,,130,31.01139,28.46694,110,HE,,,EG
dbk-vor-dme-ld,DBK,Dubrovnik VOR/DME,VOR-DME,ENROUTE,115400,101X,1125000,1188000,,4.000,,,130,42.55384,18.27744,550,LD,,,HR
dbl-vor-dme-k2,DBL,Red Table (Eagle) VOR/DME,VOR-DME,ENROUTE,113000,77X,1101000,1164000,,12.000,,,130,39.43934,-106.89468,11800,K2,,,US
dbl-vor-dme-zy,DBL,Dalian VOR/DME,VOR-DME,ENROUTE,115400,101X,1125000,1188000,,-7.000,,,130,38.96167,121.57000,194,ZY,,,CN
dca-vor-dme-k6,DCA,Washington DC VOR/DME,VOR-DME,ENROUTE,111000,47X,1071000,1008000,,-9.000,,,40,38.85945,-77.03644,10,K6,,,US
dcd-vor-dme-zh,DCD,Caidian VOR/DME,VOR-DME,ENROUTE,114250,89Y,1113000,1050000,,-4.000,,,130,30.44000,114.15833,164,ZH,,,CN
dch-vor-dme-zu,DCH,Bangda VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,-1.000,,,130,30.52167,97.14167,14180,ZU,,,CN
dcr-vor-dme-md,DCR,Cabo Rojo VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-7.000,,,150,17.93230,-71.64783,10,MD,,,DO
dcu-vor-dme-k7,DCU,Decatur VOR/DME,VOR-DME,ENROUTE,112800,75X,1099000,1162000,,-1.000,,,40,34.64831,-86.93951,590,K7,,,US
dcy-vor-dme-md,DCY,El Catey (Samana) VOR/DME,VOR-DME,ENROUTE,115800,105X,1129000,1192000,,-11.000,,,150,19.27055,-69.74074,28,MD,,,DO
ddg-vor-dme-zy,DDG,Dandong VOR/DME,VOR-DME,ENROUTE,113900,86X,1110000,1173000,,-8.000,,,130,40.25667,124.28333,321,ZY,,,CN
ddm-vor-dme-lg,DDM,Didimon VOR/DME,VOR-DME,ENROUTE,117200,119X,1143000,1206000,,5.000,,,130,37.47767,23.21717,3651,LG,,,GR
ddn-vor-dme-vi,DDN,Dehradun VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,,1.000,,,130,30.18892,78.16683,1780,VI,,,IN
ddy-vor-dme-k1,DDY,Muddy Mountain (Casper) VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,,12.000,,,130,43.09086,-106.27702,5863,K1,,,US
dem-vor-dme-ue,DEM,Mirny VOR/DME,VOR-DME,ENROUTE,113800,85X,1109000,1172000,,-11.000,,,130,62.54111,114.02083,1378,UE,,,RU
den-vor-dme-k2,DEN,Denver VOR/DME,VOR-DME,ENROUTE,117900,126X,1150000,1213000,,8.000,,,150,39.81251,-104.66074,5452,K2,,,US
den-vor-dme-lt,DEN,Kula VOR/DME,VOR-DME,ENROUTE,112050,57Y,1081000,1144000,,4.000,,,130,38.57808,28.60269,3130,LT,,,TR
der-vor-dme-lq,DER,Derventa VOR/DME,VOR-DME,ENROUTE,112400,71X,1095000,1158000,,4.000,,,130,44.98413,17.96946,460,LQ,,,BA
des-vor-dme-wi,DES,Serdang VOR/DME,VOR-DME,ENROUTE,112200,59X,1083000,1020000,,0.000,,,130,3.61711,98.84992,23,WI,,,ID
det-vor-dme-eg,DET,Detling VOR/DME,VOR-DME,ENROUTE,117300,120X,1144000,1207000,,0.000,,,130,51.30400,0.59728,645,EG,,,GB
dfn-vor-dme-oe,DFN,Dafinah VOR/DME,VOR-DME,ENROUTE,117500,122X,1146000,1209000,,2.500,,,125,23.28278,41.71944,3175,OE,,,SA
dgo-vor-dme-le,DGO,Domingo VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,,-1.000,,,130,42.45331,-2.88069,2165,LE,,,ES
dgo-vor-dme-mm,DGO,Durango VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,,7.000,,,130,24.13801,-104.51642,6119,MM,,,MX
dgo-vor-dme-sc,DGO,Domingo VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,2.700,,,150,-33.65722,-71.61444,259,SC,,,CL
dgp-vor-dme-ev,DGP,Daugavpils VOR/DME,VOR-DME,ENROUTE,114100,88X,1112000,1175000,,5.900,,,40,55.94722,26.67556,400,EV,,,LV
dgp-vor-dme-ve,DGP,Durgapur VOR/DME,VOR-DME,ENROUTE,114800,95X,1119000,1182000,,0.000,,,130,23.63822,87.23539,328,VE,,,IN
dhb-vor-dme-zh,DHB,Hebaohu VOR/DME,VOR-DME,ENROUTE,114450,91Y,1115000,1052000,,-4.000,,,130,30.69833,113.97167,328,ZH,,,CN
dhc-vor-dme-zb,DHC,Chengde VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,-8.000,,,130,41.12833,118.04667,2254,ZB,,,CN
dhe-vor-dme-ed,DHE,Helgoland VOR/DME,VOR-DME,ENROUTE,116300,110X,1134000,1197000,,1.000,,,130,54.18569,7.91070,26,ED,,,DE
dhg-vor-dme-md,DHG,Higuero VOR/DME,VOR-DME,ENROUTE,116600,113X,1137000,1200000,,-11.000,,,40,18.57121,-69.98349,69,MD,,,DO
dhn-vor-dme-oi,DHN,Dehnamak VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,5.000,,,130,35.25417,52.72000,8439,OI,,,IR
dhn-vor-dme-zy,DHN,Dahushan VOR/DME,VOR-DME,ENROUTE,116500,112X,1136000,1199000,,-8.000,,,130,41.64500,122.11500,1,ZY,,,CN
dhp-vor-dme-zh,DHP,Huangpi VOR/DME,VOR-DME,ENROUTE,113750,84Y,1108000,1045000,,-4.000,,,130,30.87000,114.47000,180,ZH,,,CN
dhr-vor-dme-hl,DHR,Dahra VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,2.000,,,130,29.46743,17.93160,1086,HL,,,LY
dia-vor-dme-ot,DIA,Doha Intl VOR/DME,VOR-DME,ENROUTE,112400,71X,1095000,1158000,,2.000,,,40,25.23395,51.57704,45,OT,,,QA
dib-vor-dme-vv,DIB,Dienbien VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,,-1.000,,,125,21.39611,103.00444,1512,VV,,,VN
dig-vor-dme-vi,DIG,Delhi VOR/DME,VOR-DME,ENROUTE,114600,93X,1117000,1180000,,1.000,,,130,28.54219,77.08047,760,VI,,,IN
dik-vor-dme-el,DIK,Diekirch VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,2.000,,,130,49.86131,6.12975,1100,EL,,,LU
dil-vor-dme-sa,DIL,Tandil VOR/DME,VOR-DME,ENROUTE,115900,106X,1130000,1193000,,-4.000,,,130,-37.22500,-59.22944,574,SA,,,AR
dil-vor-dme-wp,DIL,Dili VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,2.000,,,125,-8.54394,125.52773,65,WP,,,TL
din-vor-dme-lf,DIN,Dinard Pleurtuit Saint Ma VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-1.000,,,130,48.58606,-2.08233,213,LF,,,FR
dir-vor-dme-dr,DIR,Dirkou VOR/DME,VOR-DME,ENROUTE,113900,86X,1110000,1173000,,2.000,,,130,18.98147,12.88050,1266,DR,,,NE
dja-vor-dme-da,DJA,Djanet VOR/DME,VOR-DME,ENROUTE,114100,88X,1112000,1175000,,1.000,,,130,24.28773,9.45334,3176,DA,,,DZ
djb-vor-dme-k5,DJB,Dryer VOR/DME,VOR-DME,ENROUTE,113600,83X,1107000,1170000,,-5.000,,,130,41.35806,-82.16197,780,K5,,,US
djc-vor-dme-zl,DJC,Wangjiachuan VOR/DME,VOR-DME,ENROUTE,115200,99X,1123000,1186000,,-2.000,,,130,36.77000,103.44167,7559,ZL,,,CN
djl-vor-dme-lf,DJL,Dijon Longvic VOR/DME,VOR-DME,ENROUTE,111450,51Y,1075000,1138000,,1.000,,,130,47.27078,5.09733,744,LF,,,FR
djq-vor-dme-zw,DJQ,Yudu VOR/DME,VOR-DME,ENROUTE,114700,94X,1118000,1181000,,2.000,,,130,38.21667,85.44333,4042,ZW,,,CN
djt-vor-dme-zp,DJT,Malong VOR/DME,VOR-DME,ENROUTE,114600,93X,1117000,1180000,,-1.000,,,130,25.53167,103.60500,7592,ZP,,,CN
dkh-vor-dme-gm,DKH,Dakhla VOR/DME,VOR-DME,ENROUTE,115800,105X,1129000,1192000,,-5.000,,,130,23.74484,-15.91984,56,GM,,,EH
dki-vor-dme-wi,DKI,Jakarta VOR/DME,VOR-DME,ENROUTE,114600,93X,1117000,1180000,,1.000,,,130,-5.96119,107.03552,20,WI,,,ID
dko-vor-dme-zb,DKO,Dengkou VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,,-4.000,,,130,40.31500,106.99667,1,ZB,,,CN
dla-vor-dme-fk,DLA,Douala VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,,-1.000,,,130,3.99392,9.74347,36,FK,,,CM
dle-vor-dme-ed,DLE,Leine VOR/DME,VOR-DME,ENROUTE,115200,99X,1123000,1186000,,2.000,,,130,52.25032,9.88349,395,ED,,,DE
dlg-vor-dme-pa,DLG,Dillingham VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,15.000,,,130,58.99423,-158.55222,81,PA,,,US
dln-vor-dme-k1,DLN,Dillon VOR/DME,VOR-DME,ENROUTE,113000,77X,1101000,1164000,,18.000,,,130,45.24858,-112.54713,5257,K1,,,US
dmd-vor-dme-uu,DMD,Domodedovo (Moscow) VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,11.000,,,130,55.38831,37.91156,500,UU,,,RU
dmn-vor-dme-va,DMN,Daman VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,0.000,,,40,20.44237,72.85443,139,VA,,,IN
dmr-vor-dme-ve,DMR,Dimapur VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,-1.000,,,130,25.88092,93.78203,512,VE,,,IN
dn-vor-dme-yb,DN,Darwin VOR/DME,VOR-DME,ENROUTE,112600,73X,1097000,1160000,,3.000,,,130,-12.42328,130.90647,132,YB,,,AU
dnc-vor-dme-zl,DNC,Lanzhou VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,-2.000,,,130,36.54039,103.61919,6447,ZL,,,CN
dnh-vor-dme-zl,DNH,Dunhuang VOR/DME,VOR-DME,ENROUTE,115500,102X,1126000,1189000,,1.000,,,130,40.16333,94.84500,3681,ZL,,,CN
dnj-vor-dme-k1,DNJ,Donnelly (Mc Call) VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,,19.000,,,130,44.76710,-116.20628,7333,K1,,,US
dnp-vor-dme-uk,DNP,Dnipro VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,8.000,,,130,48.35983,35.10306,511,UK,,,UA
dnw-vor-dme-k1,DNW,Dunoir VOR/DME,VOR-DME,ENROUTE,117200,119X,1143000,1206000,,15.000,,,130,43.82828,-110.33548,7730,K1,,,US
dny-vor-dme-k6,DNY,De Lancey VOR/DME,VOR-DME,ENROUTE,112100,58X,1082000,1019000,,-11.000,,,40,42.17828,-74.95694,2560,K6,,,US
dnz-vor-dme-oi,DNZ,Dasht-E-Naz VOR/DME,VOR-DME,ENROUTE,113100,78X,1102000,1165000,,4.000,,,130,36.64822,53.18892,41,OI,,,IR
doc-vor-dme-rk,DOC,Dongchon VOR/DME,VOR-DME,ENROUTE,116500,112X,1136000,1199000,,-8.000,,,40,35.90378,128.64139,100,RK,,,KR
dog-vor-dme-hs,DOG,Dongola VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,3.000,,,40,19.18257,30.42728,803,HS,,,SD
doh-vor-dme-ot,DOH,Doha/Hamad Intl VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,2.000,,,130,25.24991,51.60967,39,OT,,,QA
doh-vor-dme-vv,DOH,Dong Hoi VOR/DME,VOR-DME,ENROUTE,116200,109X,1133000,1196000,,-1.000,,,150,17.51622,106.59331,62,VV,,,VN
dol-vor-dme-lj,DOL,Dolsko VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,4.000,,,130,46.08414,14.77858,2058,LJ,,,SI
dor-vor-dme-ed,DOR,Wickede (Dortmund) VOR/DME,VOR-DME,ENROUTE,108650,23Y,1047000,1110000,,1.000,,,130,51.52534,7.63106,416,ED,,,DE
doz-vor-dme-sa,DOZ,Mendoza VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,0.000,,,150,-32.83183,-68.79081,2333,SA,,,AR
dpa-vor-dme-k5,DPA,Dupage (Chicago) VOR/DME,VOR-DME,ENROUTE,108400,21X,1045000,982000,,2.000,,,40,41.89037,-88.35018,802,K5,,,US
dpk-vor-dme-k6,DPK,Deer Park VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,,-12.000,,,40,40.79175,-73.30366,159,K6,,,US
dpn-vor-dme-vi,DPN,Delhi VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,1.000,,,130,28.56692,77.09353,760,VI,,,IN
dpr-vor-dme-k3,DPR,Dupree VOR/DME,VOR-DME,ENROUTE,116800,115X,1139000,1202000,,10.000,,,130,45.07818,-101.71507,2501,K3,,,US
dpv-vor-dme-fa,DPV,Wonderboom VOR/DME,VOR-DME,ENROUTE,112200,59X,1083000,1020000,,-18.000,,,130,-25.65592,28.22008,4089,FA,,,ZA
dpx-vor-dme-zs,DPX,Pixian VOR/DME,VOR-DME,ENROUTE,112400,71X,1095000,1158000,,-5.000,,,130,34.27833,117.99833,98,ZS,,,CN
dqn-vor-dme-k5,DQN,Dayton VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,-1.000,,,40,40.01644,-84.39690,989,K5,,,US
drg-vor-dme-ve,DRG,Dibrugarh VOR/DME,VOR-DME,ENROUTE,117300,120X,1144000,1207000,,-1.000,,,130,27.48839,95.02067,385,VE,,,IN
drn-vor-dme-ed,DRN,Dresden VOR/DME,VOR-DME,ENROUTE,114350,90Y,1114000,1051000,,3.000,,,130,51.01555,13.59889,1051,ED,,,DE
dro-vor-dme-k2,DRO,Durango VOR/DME,VOR-DME,ENROUTE,108200,19X,1043000,980000,,14.000,,,40,37.15326,-107.74962,6662,K2,,,US
dry-vor-dme-sa,DRY,Madryn (Puerto Madryn) VOR/DME,VOR-DME,ENROUTE,116100,108X,1132000,1195000,,2.000,,,130,-42.76000,-65.10083,433,SA,,,AR
drz-vor-dme-os,DRZ,Deir Zzor VOR/DME,VOR-DME,ENROUTE,117000,117X,1141000,1204000,,4.000,,,130,35.29194,40.15378,700,OS,,,SY
ds-vor-dme-go,DS,Dakar-Diass VOR/DME,VOR-DME,ENROUTE,115400,101X,1125000,1188000,,-8.000,,,130,14.64433,-17.07257,285,GO,,,SN
dsc-vor-dme-zw,DSC,Yarkant VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,3.000,,,130,38.22167,77.07167,4321,ZW,,,CN
dsh-vor-dme-ut,DSH,Dashoguz VOR/DME,VOR-DME,ENROUTE,112000,57X,1081000,1018000,,6.000,,,130,41.76000,59.79528,300,UT,,,TM
dsh-vor-dme-zs,DSH,Dangshan VOR/DME,VOR-DME,ENROUTE,117300,120X,1144000,1207000,,-4.000,,,130,30.14833,120.50167,43,ZS,,,CN
dst-vor-dme-zs,DST,Dongshan VOR/DME,VOR-DME,ENROUTE,109200,29X,1053000,990000,,-4.000,,,130,27.75000,120.63000,128,ZS,,,CN
dsy-vor-dme-zh,DSY,Wudangshan VOR/DME,VOR-DME,ENROUTE,115150,98Y,1122000,1059000,,-4.000,,,130,32.57167,110.93500,1194,ZH,,,CN
dti-vor-dme-hd,DTI,Djibouti VOR/DME,VOR-DME,ENROUTE,113900,86X,1110000,1173000,,2.000,,,130,11.54852,43.09355,400,HD,,,DJ
dtl-vor-dme-k3,DTL,Detroit Lakes VOR/DME,VOR-DME,ENROUTE,111200,49X,1073000,1010000,,5.000,,,25,46.82554,-95.88734,1387,K3,,,US
dtm-vor-dme-zg,DTM,Tiaoma VOR/DME,VOR-DME,ENROUTE,114050,87Y,1111000,1048000,,-4.000,,,130,27.98333,113.12500,610,ZG,,,CN
dty-vor-dme-eg,DTY,Daventry VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,-1.000,,,130,52.18014,-1.11379,600,EG,,,GB
dub-vor-dme-ei,DUB,Dublin VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,-2.000,,,130,53.49939,-6.30711,200,EI,,,IE
dur-vor-dme-su,DUR,Durazno VOR/DME,VOR-DME,ENROUTE,117500,122X,1146000,1209000,,-10.000,,,130,-33.35625,-56.49606,310,SU,,,UY
dus-vor-dme-ed,DUS,Duesseldorf VOR/DME,VOR-DME,ENROUTE,115150,98Y,1122000,1059000,,1.000,,,40,51.28319,6.75373,139,ED,,,DE
dut-vor-dme-dn,DUT,Dutse VOR/DME,VOR-DME,ENROUTE,116900,116X,1140000,1203000,,-1.000,,,130,11.80692,9.32078,1355,DN,,,NG
dv-vor-dme-ht,DV,Dar-Es-Salaam VOR/DME,VOR-DME,ENROUTE,112700,74X,1098000,1161000,,-2.000,,,130,-6.88801,39.19271,230,HT,,,TZ
dva-vor-dme-lr,DVA,Deva VOR/DME,VOR-DME,ENROUTE,109800,35X,1059000,996000,,5.000,,,130,45.82806,22.96889,900,LR,,,RO
dvl-vor-dme-fw,DVL,Lilongwe VOR/DME,VOR-DME,ENROUTE,114900,96X,1120000,1183000,,-3.000,,,130,-13.81111,33.80778,4101,FW,,,MW
dvl-vor-dme-k3,DVL,Devils Lake VOR/DME,VOR-DME,ENROUTE,114750,94Y,1118000,1055000,,7.000,,,40,48.11522,-98.91251,1448,K3,,,US
dvr-vor-dme-eg,DVR,Dover VOR/DME,VOR-DME,ENROUTE,114950,96Y,1120000,1057000,,0.000,,,40,51.16262,1.35909,315,EG,,,GB
dwa-vor-dme-ha,DWA,Dire Dawa VOR/DME,VOR-DME,ENROUTE,117700,124X,1148000,1211000,,2.000,,,130,9.64362,41.84432,3661,HA,,,ET
dwi-vor-dme-vy,DWI,Dawei VOR/DME,VOR-DME,ENROUTE,112000,57X,1081000,1018000,,-1.000,,,130,14.10056,98.20680,98,VY,,,MM
dws-vor-dme-zh,DWS,Weishi VOR/DME,VOR-DME,ENROUTE,117400,121X,1145000,1208000,,-4.000,,,130,34.32333,114.07833,262,ZH,,,CN
dwz-vor-dme-zl,DWZ,Wuzhong VOR/DME,VOR-DME,ENROUTE,112400,71X,1095000,1158000,,-3.000,,,130,37.92167,106.34333,3619,ZL,,,CN
dxg-vor-dme-zb,DXG,Daxing VOR/DME,VOR-DME,ENROUTE,115350,100Y,1124000,1061000,,-6.000,,,130,39.47393,116.39468,118,ZB,,,CN
dxo-vor-dme-k5,DXO,Detroit VOR/DME,VOR-DME,ENROUTE,113400,81X,1105000,1168000,,-6.000,,,130,42.21314,-83.36666,637,K5,,,US
dyb-vor-dme-lt,DYB,Diyarbakir VOR/DME,VOR-DME,ENROUTE,109400,31X,1055000,992000,,4.500,,,130,37.87336,40.20825,2175,LT,,,TR
dyg-vor-dme-zg,DYG,Zhangjiajie VOR/DME,VOR-DME,ENROUTE,114400,91X,1115000,1178000,,-3.000,,,130,29.09333,110.40500,807,ZG,,,CN
dyn-vor-dme-zs,DYN,Dongying VOR/DME,VOR-DME,ENROUTE,114000,87X,1111000,1174000,,-7.000,,,130,37.52833,118.78667,46,ZS,,,CN
dzf-vor-dme-oi,DZF,Dezful VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,3.000,,,130,32.42842,48.40781,474,OI,,,IR
dzg-vor-dme-ua,DZG,Zhezkazgan VOR/DME,VOR-DME,ENROUTE,113300,80X,1104000,1167000,,8.000,,,130,47.72142,67.76153,1300,UA,,,KZ
dzh-vor-dme-zl,DZH,Zhonghe VOR/DME,VOR-DME,ENROUTE,116000,107X,1131000,1194000,,-2.000,,,130,36.23500,103.79833,6093,ZL,,,CN
dzp-vor-dme-fm,DZP,Dzaoudzi VOR/DME,VOR-DME,ENROUTE,113500,82X,1106000,1169000,,-8.000,,,130,-12.81100,45.28086,42,FM,,,YT
dzy-vor-dme-zh,DZY,Zhongyuan VOR/DME,VOR-DME,ENROUTE,116800,115X,1139000,1202000,,-4.000,,,130,34.72667,113.55000,643,ZH,,,CN
eat-vor-dme-k1,EAT,Wenatchee VOR/DME,VOR-DME,ENROUTE,111000,47X,1071000,1008000,,15.000,,,40,47.39969,-120.21083,1222,K1,,,US
eca-vor-dme-sa,ECA,Calafate VOR/DME,VOR-DME,ENROUTE,114700,94X,1118000,1181000,,13.000,,,125,-50.27833,-72.04556,732,SA,,,AR
ecg-vor-dme-k7,ECG,Elizabeth City VOR/DME,VOR-DME,ENROUTE,112500,72X,1096000,1159000,,-7.000,,,40,36.25757,-76.17560,7,K7,,,US
ecn-vor-dme-lc,ECN,Ercan VOR/DME,VOR-DME,ENROUTE,117000,117X,1141000,1204000,,4.500,,,130,35.15667,33.49139,402,LC,,,CY
edr-vor-dme-lt,EDR,Edremit VOR/DME,VOR-DME,ENROUTE,109400,31X,1055000,992000,,4.000,,,40,39.55078,27.00511,46,LT,,,TR
eel-vor-dme-eh,EEL,Eelde (Groningen) VOR/DME,VOR-DME,ENROUTE,112400,71X,1095000,1158000,,2.000,,,130,53.16416,6.66676,1,EH,,,NL
ehk-vor-dme-k2,EHK,Enoch VOR/DME,VOR-DME,ENROUTE,117300,120X,1144000,1207000,,16.000,,,130,37.78733,-113.06823,5464,K2,,,US
eja-vor-dme-sk,EJA,Barrancabermeja VOR/DME,VOR-DME,ENROUTE,115900,106X,1130000,1193000,,-8.000,,,130,7.02861,-73.80556,424,SK,,,CO
ekb-vor-dme-us,EKB,Koltsovo (Yekaterinburg) VOR/DME,VOR-DME,ENROUTE,113200,79X,1103000,1166000,,15.000,,,130,56.74319,60.79703,800,US,,,RU
eki-vor-dme-lt,EKI,Tekirdag VOR/DME,VOR-DME,ENROUTE,116300,110X,1134000,1197000,,5.000,,,130,40.95106,27.42617,1053,LT,,,TR
ekr-vor-dme-k2,EKR,Meeker VOR/DME,VOR-DME,ENROUTE,115200,99X,1123000,1186000,,15.000,,,130,40.06744,-107.92495,7630,K2,,,US
ela-vor-dme-k4,ELA,Eagle Lake VOR/DME,VOR-DME,ENROUTE,116400,111X,1135000,1198000,,8.000,,,130,29.66248,-96.31712,192,K4,,,US
elb-vor-dme-k2,ELB,El Toro (Santa Ana) VOR/DME,VOR-DME,ENROUTE,117200,119X,1143000,1206000,,14.000,,,40,33.67603,-117.73108,336,K2,,,US
elb-vor-dme-sk,ELB,El Banco VOR/DME,VOR-DME,ENROUTE,114300,90X,1114000,1177000,,-5.000,,,130,9.04528,-73.96722,111,SK,,,CO
eld-vor-dme-hk,ELD,Eldoret VOR/DME,VOR-DME,ENROUTE,114700,94X,1118000,1181000,,1.000,,,130,0.40666,35.23106,6880,HK,,,KE
eld-vor-dme-k4,ELD,El Dorado VOR/DME,VOR-DME,ENROUTE,115500,102X,1126000,1189000,,7.000,,,130,33.25615,-92.74395,230,K4,,,US
elg-vor-dme-lt,ELG,Keban VOR/DME,VOR-DME,ENROUTE,112150,58Y,1082000,1145000,,5.000,,,130,38.59678,39.28394,2927,LT,,,TR
eli-vor-dme-ur,ELI,Elista VOR/DME,VOR-DME,ENROUTE,117650,123Y,1147000,1084000,,8.000,,,130,46.37194,44.35494,492,UR,,,RU
eln-vor-dme-k1,ELN,Ellensburg (Ellensberg) VOR/DME,VOR-DME,ENROUTE,117900,126X,1150000,1213000,,21.000,,,130,47.02437,-120.45841,1771,K1,,,US
elo-vor-dme-da,ELO,El Oued VOR/DME,VOR-DME,ENROUTE,117600,123X,1147000,1210000,,2.000,,,130,33.51046,6.78061,203,DA,,,DZ
elq-vor-dme-mm,ELQ,Allende VOR/DME,VOR-DME,ENROUTE,114100,88X,1112000,1175000,,7.000,,,130,26.96472,-105.42944,5604,MM,,,MX
elv-vor-dme-fa,ELV,East London VOR/DME,VOR-DME,ENROUTE,114500,92X,1116000,1179000,,-27.000,,,130,-33.03699,27.82316,406,FA,,,ZA
elx-vor-dme-k5,ELX,Keeler VOR/DME,VOR-DME,ENROUTE,116600,113X,1137000,1200000,,0.000,,,40,42.14441,-86.12271,794,K5,,,US
ely-vor-dme-k2,ELY,Ely VOR/DME,VOR-DME,ENROUTE,110600,43X,1067000,1004000,,14.000,,,130,39.29812,-114.84831,6248,K2,,,US
ena-vor-dme-pa,ENA,Kenai VOR/DME,VOR-DME,ENROUTE,117600,123X,1147000,1210000,,19.000,,,130,60.61470,-151.19524,115,PA,,,US
ene-vor-dme-k6,ENE,Kennebunk VOR/DME,VOR-DME,ENROUTE,117100,118X,1142000,1205000,,-17.000,,,130,43.42567,-70.61352,192,K6,,,US
eng-vor-dme-dn,ENG,Enugu VOR/DME,VOR-DME,ENROUTE,115700,104X,1128000,1191000,,-2.000,,,130,6.48089,7.60122,453,DN,,,NG
enh-vor-dme-zh,ENH,Enshi VOR/DME,VOR-DME,ENROUTE,114700,94X,1118000,1181000,,-3.000,,,130,30.29167,109.60167,3763,ZH,,,CN
enm-vor-dme-pa,ENM,Emmonak VOR/DME,VOR-DME,ENROUTE,117800,125X,1149000,1212000,,14.000,,,130,62.78459,-164.48753,17,PA,,,US
eno-vor-dme-sa,ENO,Mariano Moreno VOR/DME,VOR-DME,ENROUTE,112900,76X,1100000,1163000,,-5.000,,,125,-34.56278,-58.79056,1,SA,,,AR
ens-vor-dme-un,ENS,Yeniseysk VOR/DME,VOR-DME,ENROUTE,112300,70X,1094000,1157000,,5.000,,,130,58.46750,92.12000,295,UN,,,RU
eon-vor-dme-le,EON,Leon VOR/DME,VOR-DME,ENROUTE,112000,57X,1081000,1018000,,-2.000,,,130,42.59378,-5.64614,3051,LE,,,ES
