slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
fgt-vortac-k3,FGT,Farmington VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,6.000,,,130,44.63094,-93.18205,926,K3,,,US
fim-vortac-k2,FIM,Fillmore VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,15.000,,,40,34.35669,-118.88129,2200,K2,,,US
fjc-vortac-k6,FJC,Allentown VORTAC,VORTAC,ENROUTE,117500,122X,1146000,1209000,,-10.000,,,40,40.72669,-75.45474,681,K6,,,US
fkn-vortac-k6,FKN,Franklin VORTAC,VORTAC,ENROUTE,110600,43X,1067000,1004000,,-9.000,,,40,36.71423,-77.01238,84,K6,,,US
flo-vortac-k7,FLO,Florence VORTAC,VORTAC,ENROUTE,115200,99X,1123000,1186000,,-3.000,,,130,34.23297,-79.65716,104,K7,,,US
fmg-vortac-k2,FMG,Mustang (Reno) VORTAC,VORTAC,ENROUTE,117900,126X,1150000,1213000,,16.000,,,130,39.53128,-119.65608,5950,K2,,,US
fnt-vortac-k5,FNT,Flint VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,-6.000,,,130,42.96677,-83.74697,772,K5,,,US
fod-vortac-k3,FOD,Fort Dodge VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,7.000,,,130,42.61113,-94.29482,1164,K3,,,US
fot-vortac-k2,FOT,Fortuna VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,19.000,,,40,40.67128,-124.23454,391,K2,,,US
fqf-vortac-k2,FQF,Falcon (Denver) VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,11.000,,,150,39.69014,-104.62097,5789,K2,,,US
fra-vortac-k2,FRA,Friant VORTAC,VORTAC,ENROUTE,115600,103X,1127000,1190000,,17.000,,,40,37.10442,-119.59545,2380,K2,,,US
fsd-vortac-k3,FSD,Sioux Falls VORTAC,VORTAC,ENROUTE,115000,97X,1121000,1184000,,9.000,,,130,43.64948,-96.78112,1571,K3,,,US
fsm-vortac-k4,FSM,Fort Smith VORTAC,VORTAC,ENROUTE,110400,41X,1065000,1002000,,7.000,,,40,35.38842,-94.27152,430,K4,,,US
fst-vortac-k4,FST,Fort Stockton VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,11.000,,,150,30.95211,-102.97571,2893,K4,,,US
fti-vortac-k2,FTI,Fort Union VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,13.000,,,130,35.65755,-105.13560,6876,K2,,,US
ftz-vortac-k3,FTZ,Foristell VORTAC,VORTAC,ENROUTE,110800,45X,1069000,1006000,,5.000,,,40,38.69433,-90.97127,819,K3,,,US
fuz-vortac-k4,FUZ,Ranger (Dallas-Fort Worth) VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,6.000,,,130,32.88945,-97.17942,637,K4,,,US
fwa-vortac-k5,FWA,Fort Wayne VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,-6.000,,,130,40.97906,-85.18806,793,K5,,,US
fyu-vortac-pa,FYU,Fort Yukon VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,20.000,,,130,66.57425,-145.27666,449,PA,,,US
gas-vortac-oe,GAS,Gassim VORTAC,VORTAC,ENROUTE,117100,118X,1142000,1205000,,3.000,,,130,26.29808,43.77961,2200,OE,,,SA
gbn-vortac-k2,GBN,Gila Bend VORTAC,VORTAC,ENROUTE,116600,113X,1137000,1200000,,14.000,,,130,32.95627,-112.67427,790,K2,,,US
gck-vortac-k3,GCK,Garden City VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,11.000,,,130,37.91900,-100.72501,2878,K3,,,US
gcv-vortac-k7,GCV,Greene Co. (Leakesville) VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,5.000,,,130,31.09796,-88.48613,300,K7,,,US
ged-vortac-ed,GED,Gedern VORTAC,VORTAC,ENROUTE,110800,45X,1069000,1006000,,2.000,,,130,50.41195,9.24916,1631,ED,,,DE
gef-vortac-k7,GEF,Greenville VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,1.000,,,40,30.55134,-83.78313,220,K7,,,US
geg-vortac-k1,GEG,Spokane VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,21.000,,,130,47.56495,-117.62689,2756,K1,,,US
gep-vortac-k3,GEP,Gopher (Minneapolis) VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,6.000,,,130,45.14569,-93.37318,877,K3,,,US
gfs-vortac-k2,GFS,Goffs VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,15.000,,,40,35.13114,-115.17644,4000,K2,,,US
ggg-vortac-k4,GGG,Gregg Co. (Longview) VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,7.000,,,130,32.41776,-94.75319,329,K4,,,US
ggt-vortac-k6,GGT,Georgetown VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,-11.000,,,40,42.78896,-75.82675,2040,K6,,,US
gij-vortac-k5,GIJ,Gipper (Niles) VORTAC,VORTAC,ENROUTE,115400,101X,1125000,1188000,,0.000,,,130,41.76861,-86.31845,803,K5,,,US
gld-vortac-k3,GLD,Goodland VORTAC,VORTAC,ENROUTE,115100,98X,1122000,1185000,,12.000,,,130,39.38787,-101.69230,3654,K3,,,US
gmn-vortac-k2,GMN,Gorman VORTAC,VORTAC,ENROUTE,116100,108X,1132000,1195000,,16.000,,,40,34.80403,-118.86136,4920,K2,,,US
gnv-vortac-k7,GNV,Gators VORTAC,VORTAC,ENROUTE,116200,109X,1133000,1196000,,-4.000,,,40,29.69211,-82.27297,128,K7,,,US
gpt-vortac-k7,GPT,Gulfport VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,2.000,,,40,30.40683,-89.07678,25,K7,,,US
gqo-vortac-k7,GQO,Choo Choo (Chattanooga) VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,1.000,,,130,34.96128,-85.15337,1014,K7,,,US
grb-vortac-k5,GRB,Green Bay VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,1.000,,,130,44.55516,-88.19486,767,K5,,,US
grd-vortac-k7,GRD,Greenwood VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,-1.000,,,40,34.25157,-82.15415,630,K7,,,US
gro-vortac-li,GRO,Grosseto VORTAC,VORTAC,ENROUTE,109850,35Y,1059000,1122000,,2.000,,,130,42.76089,11.07731,75,LI,,,IT
gry-vortac-oe,GRY,Guriat VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,4.000,,,130,31.41264,37.28656,1700,OE,,,SA
gsh-vortac-k5,GSH,Goshen VORTAC,VORTAC,ENROUTE,113700,84X,1108000,1171000,,0.000,,,130,41.52516,-86.02795,852,K5,,,US
gso-vortac-k7,GSO,Greensboro VORTAC,VORTAC,ENROUTE,116200,109X,1133000,1196000,,-3.000,,,130,36.04569,-79.97637,908,K7,,,US
gtc-vortac-rj,GTC,Niigata VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,-8.000,,,130,37.95829,139.11489,39,RJ,,,JP
gtf-vortac-k1,GTF,Great Falls VORTAC,VORTAC,ENROUTE,115100,98X,1122000,1185000,,16.000,,,130,47.44998,-111.41216,3672,K1,,,US
gtk-vortac-mb,GTK,Grand Turk VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,-11.000,,,130,21.44066,-71.13437,36,MB,,,TC
gup-vortac-k2,GUP,Gallup VORTAC,VORTAC,ENROUTE,115100,98X,1122000,1185000,,14.000,,,130,35.47600,-108.87261,7053,K2,,,US
gus-vortac-k5,GUS,Grissom (Peru) VORTAC,VORTAC,ENROUTE,108450,21Y,1045000,1108000,,-2.000,,,25,40.64491,-86.15171,808,K5,,,US
gve-vortac-k6,GVE,Gordonsville VORTAC,VORTAC,ENROUTE,115600,103X,1127000,1190000,,-6.000,,,130,38.01360,-78.15303,383,K6,,,US
gvo-vortac-k2,GVO,Gaviota VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,,16.000,,,40,34.53132,-120.09109,2616,K2,,,US
gxu-vortac-k6,GXU,Mc Guire (Wrightstown) VORTAC,VORTAC,ENROUTE,110600,43X,1067000,1004000,,-12.000,,,40,40.00948,-74.59651,119,K6,,,US
hab-vortac-oi,HAB,Hamadan VORTAC,VORTAC,ENROUTE,115400,101X,1125000,1188000,,3.500,,,125,35.20944,48.65861,5730,OI,,,IR
ham-vortac-ed,HAM,Hamburg VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,3.000,,,130,53.68558,10.20500,185,ED,,,DE
har-vortac-k6,HAR,Harrisburg VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,-10.000,,,40,40.30224,-77.06956,1301,K6,,,US
hbr-vortac-k4,HBR,Hobart VORTAC,VORTAC,ENROUTE,111800,55X,1079000,1016000,,10.000,,,40,34.86656,-99.06339,1472,K4,,,US
hcm-vortac-k6,HCM,Harcum VORTAC,VORTAC,ENROUTE,108800,25X,1049000,986000,,-7.000,,,40,37.44866,-76.71135,8,K6,,,US
hct-vortac-k3,HCT,Hayes Center VORTAC,VORTAC,ENROUTE,117700,124X,1148000,1211000,,11.000,,,130,40.45406,-100.92357,3010,K3,,,US
hec-vortac-k2,HEC,Hector VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,15.000,,,130,34.79702,-116.46292,1853,K2,,,US
hfr-vortac-oe,HFR,Hafr Al Batin (Al Qaisumah) VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,3.000,,,130,28.35722,46.11742,1200,OE,,,SA
hil-vortac-oe,HIL,Hail VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,4.000,,,130,27.42508,41.68278,3400,OE,,,SA
hkc-vortac-rj,HKC,Kagoshima VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,-6.000,,,130,31.69722,130.58294,1909,RJ,,,JP
hlc-vortac-k3,HLC,Hill City VORTAC,VORTAC,ENROUTE,113700,84X,1108000,1171000,,8.000,,,130,39.25875,-100.22585,2690,K3,,,US
hli-vortac-k7,HLI,Holly Springs VORTAC,VORTAC,ENROUTE,112400,71X,1095000,1158000,,3.000,,,40,34.77024,-89.49652,624,K7,,,US
hln-vortac-k1,HLN,Helena VORTAC,VORTAC,ENROUTE,117700,124X,1148000,1211000,,16.000,,,130,46.60682,-111.95347,3826,K1,,,US
hlv-vortac-k3,HLV,Hallsville VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,6.000,,,40,39.11354,-92.12823,920,K3,,,US
hml-vortac-k3,HML,Humboldt VORTAC,VORTAC,ENROUTE,112400,71X,1095000,1158000,,9.000,,,130,48.86919,-97.11709,798,K3,,,US
hmv-vortac-k7,HMV,Holston Mountain VORTAC,VORTAC,ENROUTE,114600,93X,1117000,1180000,,-4.000,,,40,36.43706,-82.12960,4321,K7,,,US
hnl-vortac-ph,HNL,Honolulu VORTAC,VORTAC,ENROUTE,114800,95X,1119000,1182000,,11.000,,,130,21.30832,-157.93041,5,PH,,,US
hnn-vortac-k6,HNN,Henderson VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,-3.000,,,130,38.75413,-82.02617,880,K6,,,US
hob-vortac-k2,HOB,Hobbs VORTAC,VORTAC,ENROUTE,111000,47X,1071000,1008000,,11.000,,,40,32.63824,-103.26930,3664,K2,,,US
hon-vortac-k3,HON,Huron VORTAC,VORTAC,ENROUTE,117600,123X,1147000,1210000,,10.000,,,40,44.44007,-98.31106,1300,K3,,,US
hpw-vortac-k6,HPW,Hopewell VORTAC,VORTAC,ENROUTE,112000,57X,1081000,1018000,,-6.000,,,40,37.32887,-77.11594,70,K6,,,US
hqm-vortac-k1,HQM,Hoquiam VORTAC,VORTAC,ENROUTE,117700,124X,1148000,1211000,,19.000,,,130,46.94704,-124.14927,10,K1,,,US
hrs-vortac-k7,HRS,Harris VORTAC,VORTAC,ENROUTE,109800,35X,1059000,996000,,0.000,,,40,34.94300,-83.91567,3658,K7,,,US
hrv-vortac-k4,HRV,Harvey (New Orleans) VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,2.000,,,130,29.85019,-90.00298,2,K4,,,US
hsa-vortac-oe,HSA,Al Ahsa VORTAC,VORTAC,ENROUTE,116600,113X,1137000,1200000,,2.000,,,130,25.27914,49.48403,600,OE,,,SA
hto-vortac-k6,HTO,Hampton (East Hampton) VORTAC,VORTAC,ENROUTE,113600,83X,1107000,1170000,,-13.000,,,130,40.91899,-72.31671,22,K6,,,US
huc-vortac-rj,HUC,Hyakuri VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,-8.000,,,130,36.18701,140.41373,162,RJ,,,JP
huh-vortac-k1,HUH,Whatcom VORTAC,VORTAC,ENROUTE,113000,77X,1101000,1164000,,20.000,,,130,48.94529,-122.57926,82,K1,,,US
hup-vortac-k4,HUP,Hudspeth VORTAC,VORTAC,ENROUTE,115000,97X,1121000,1184000,,12.000,,,40,31.56870,-105.37632,4390,K4,,,US
hve-vortac-k2,HVE,Hanksville VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,15.000,,,130,38.41681,-110.69974,4431,K2,,,US
hys-vortac-k3,HYS,Hays VORTAC,VORTAC,ENROUTE,110400,41X,1065000,1002000,,10.000,,,40,38.84766,-99.27679,1990,K3,,,US
hzn-vortac-k2,HZN,Hazen VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,17.000,,,40,39.51640,-118.99769,4085,K2,,,US
iah-vortac-k4,IAH,Humble (Houston) VORTAC,VORTAC,ENROUTE,116600,113X,1137000,1200000,,5.000,,,130,29.95692,-95.34572,81,K4,,,US
ict-vortac-k3,ICT,Wichita VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,,7.000,,,130,37.74526,-97.58383,1471,K3,,,US
idu-vortac-k4,IDU,Industry VORTAC,VORTAC,ENROUTE,110200,39X,1063000,1000000,,8.000,,,40,29.95606,-96.56219,419,K4,,,US
ifi-vortac-k4,IFI,Kingfisher VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,9.000,,,130,35.80527,-98.00392,1112,K4,,,US
igb-vortac-k7,IGB,Bigbee (Columbus) VORTAC,VORTAC,ENROUTE,116200,109X,1133000,1196000,,4.000,,,40,33.48549,-88.51359,245,K7,,,US
ihd-vortac-k6,IHD,Indian Head VORTAC,VORTAC,ENROUTE,108200,19X,1043000,980000,,-6.000,,,40,39.97424,-79.35837,2820,K6,,,US
iiu-vortac-k5,IIU,Louisville VORTAC,VORTAC,ENROUTE,114800,95X,1119000,1182000,,1.000,,,130,38.10346,-85.57744,721,K5,,,US
ila-vortac-k2,ILA,Williams VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,18.000,,,40,39.07117,-122.02727,49,K2,,,US
ilc-vortac-k2,ILC,Wilson Creek VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,16.000,,,130,38.25019,-114.39423,9318,K2,,,US
ilm-vortac-k7,ILM,Wilmington VORTAC,VORTAC,ENROUTE,117000,117X,1141000,1204000,,-7.000,,,150,34.35165,-77.87438,29,K7,,,US
ink-vortac-k4,INK,Wink VORTAC,VORTAC,ENROUTE,112100,58X,1082000,1019000,,11.000,,,130,31.87476,-103.24378,2860,K4,,,US
inw-vortac-k2,INW,Winslow VORTAC,VORTAC,ENROUTE,112600,73X,1097000,1160000,,14.000,,,130,35.06160,-110.79502,4913,K2,,,US
ipl-vortac-k2,IPL,Imperial VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,14.000,,,130,32.74887,-115.50858,-18,K2,,,US
irk-vortac-k3,IRK,Kirksville VORTAC,VORTAC,ENROUTE,114600,93X,1117000,1180000,,6.000,,,130,40.13502,-92.59171,986,K3,,,US
irq-vortac-k7,IRQ,Colliers VORTAC,VORTAC,ENROUTE,113900,86X,1110000,1173000,,-4.000,,,130,33.70735,-82.16206,420,K7,,,US
irw-vortac-k4,IRW,Will Rogers (Oklahoma City) VORTAC,VORTAC,ENROUTE,114100,88X,1112000,1175000,,7.000,,,130,35.35860,-97.60923,1230,K4,,,US
iso-vortac-k7,ISO,Kinston VORTAC,VORTAC,ENROUTE,109600,33X,1057000,994000,,-5.000,,,40,35.37095,-77.55831,70,K7,,,US
ist-vortac-lt,IST,Istanbul VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,5.000,,,130,40.96147,28.81069,163,LT,,,TR
ito-vortac-ph,ITO,Hilo VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,11.000,,,130,19.72136,-155.01094,23,PH,,,US
iwa-vortac-k2,IWA,Willie (Phoenix) VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,13.000,,,40,33.30318,-111.65144,1366,K2,,,US
jct-vortac-k4,JCT,Junction VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,8.000,,,130,30.59802,-99.81748,2282,K4,,,US
jdw-vortac-oe,JDW,King Abdulaziz (Jeddah) VORTAC,VORTAC,ENROUTE,115300,100X,1124000,1187000,,3.000,,,130,21.71231,39.12311,100,OE,,,SA
jli-vortac-k2,JLI,Julian VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,15.000,,,40,33.14046,-116.58594,5560,K2,,,US
kad-vortac-ro,KAD,Kadena (Okinawa) VORTAC,VORTAC,ENROUTE,112000,57X,1081000,1018000,,-4.000,,,130,26.35671,127.76854,126,RO,,,JP
kae-vortac-rk,KAE,Gangwon VORTAC,VORTAC,ENROUTE,115600,103X,1127000,1190000,,-8.000,,,130,37.70075,128.75375,3400,RK,,,KR
kam-vortac-oe,KAM,Khamis Mushait VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,2.000,,,130,18.30781,42.81231,6800,OE,,,SA
kcc-vortac-rj,KCC,Nagoya VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,-8.000,,,130,35.26527,136.91493,83,RJ,,,JP
kec-vortac-rj,KEC,Kushimoto VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,-7.000,,,130,33.44774,135.79449,150,RJ,,,JP
kfa-vortac-oe,KFA,Dammam VORTAC,VORTAC,ENROUTE,112300,70X,1094000,1157000,,3.000,,,130,26.49753,49.77861,100,OE,,,SA
kfb-vortac-oe,KFB,King Faisal Naval Base VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,3.000,,,130,21.34661,39.17114,100,OE,,,SA
kfv-vortac-bi,KFV,Keflavik VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,-14.000,,,130,63.98289,-22.61514,200,BI,,,IS
kia-vortac-oe,KIA,Riyadh VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,3.000,,,130,24.88606,46.75939,2000,OE,,,SA
kmc-vortac-oe,KMC,King Saud Ab (Hafr Al Batin) VORTAC,VORTAC,ENROUTE,115900,106X,1130000,1193000,,3.000,,,130,27.88058,45.55569,1400,OE,,,SA
kmc-vortac-rj,KMC,Komatsu VORTAC,VORTAC,ENROUTE,112000,57X,1081000,1018000,,-8.000,,,130,36.39647,136.40425,18,RJ,,,JP
koa-vortac-ph,KOA,Kona (Kailua/Kona) VORTAC,VORTAC,ENROUTE,112100,58X,1082000,1019000,,11.000,,,130,19.71724,-156.04492,36,PH,,,US
kok-vortac-eb,KOK,Koksy VORTAC,VORTAC,ENROUTE,114500,92X,1116000,1179000,,0.000,,,130,51.09472,2.65167,39,EB,,,BE
kpo-vortac-rk,KPO,Pohang VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,-8.000,,,130,35.97719,129.47453,800,RK,,,KR
kuz-vortac-rk,KUZ,Kunsan VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,-7.000,,,130,35.91036,126.61137,22,RK,,,KR
kxc-vortac-ro,KXC,Kumejima VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,,-5.000,,,130,26.37187,126.72206,54,RO,,,JP
lal-vortac-k7,LAL,Lakeland VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,1.000,,,130,27.98620,-82.01391,134,K7,,,US
las-vortac-k2,LAS,Las Vegas VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,15.000,,,150,36.07970,-115.15980,2136,K2,,,US
lax-vortac-k2,LAX,Los Angeles VORTAC,VORTAC,ENROUTE,113600,83X,1107000,1170000,,15.000,,,150,33.93315,-118.43201,182,K2,,,US
lbb-vortac-k4,LBB,Lubbock VORTAC,VORTAC,ENROUTE,109200,29X,1053000,990000,,11.000,,,40,33.70495,-101.91401,3310,K4,,,US
lbl-vortac-k3,LBL,Liberal VORTAC,VORTAC,ENROUTE,112300,70X,1094000,1157000,,11.000,,,130,37.04439,-100.97120,2891,K3,,,US
lbv-vortac-k7,LBV,La Belle VORTAC,VORTAC,ENROUTE,110400,41X,1065000,1002000,,1.000,,,40,26.82819,-81.39144,30,K7,,,US
lby-vortac-k7,LBY,Eaton (Hattiesburg) VORTAC,VORTAC,ENROUTE,110600,43X,1067000,1004000,,5.000,,,40,31.41868,-89.33760,290,K7,,,US
lcc-vortac-li,LCC,Lecce VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,3.000,,,130,40.24728,18.13072,233,LI,,,IT
lch-vortac-k4,LCH,Lake Charles VORTAC,VORTAC,ENROUTE,113400,81X,1105000,1168000,,7.000,,,150,30.14151,-93.10557,20,K4,,,US
lcu-vortac-k2,LCU,Lucin VORTAC,VORTAC,ENROUTE,113600,83X,1107000,1170000,,17.000,,,130,41.36295,-113.84062,4400,K2,,,US
ldk-vortac-k7,LDK,Crimson VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,3.000,,,40,33.25886,-87.53689,370,K7,,,US
ldn-vortac-k6,LDN,Linden VORTAC,VORTAC,ENROUTE,114300,90X,1114000,1177000,,-6.000,,,40,38.85440,-78.20557,2435,K6,,,US
lev-vortac-k4,LEV,Leeville (Grand Isle) VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,2.000,,,150,29.17523,-90.10402,2,K4,,,US
lfk-vortac-k4,LFK,Lufkin VORTAC,VORTAC,ENROUTE,112100,58X,1082000,1019000,,5.000,,,130,31.16244,-94.71683,207,K4,,,US
lft-vortac-k4,LFT,Lafayette VORTAC,VORTAC,ENROUTE,109800,35X,1059000,996000,,3.000,,,40,30.19381,-91.99257,36,K4,,,US
lgc-vortac-k7,LGC,La Grange VORTAC,VORTAC,ENROUTE,115600,103X,1127000,1190000,,1.000,,,130,33.04912,-85.20622,798,K7,,,US
lhs-vortac-k2,LHS,Lake Hughes VORTAC,VORTAC,ENROUTE,114350,90Y,1114000,1051000,,15.000,,,130,34.68297,-118.57694,5790,K2,,,US
lib-vortac-k7,LIB,Liberty VORTAC,VORTAC,ENROUTE,113000,77X,1101000,1164000,,-3.000,,,40,35.81162,-79.61259,828,K7,,,US
