slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ifn-om-ut-utdd,IFN,OM 09,OM,TERMINAL,110300,,,,,,90.180,,,38.54333,68.75500,0,UT,UTDD,09,TJ
ifnl-om-k2-kfnl,IFNL,OM 33,OM,TERMINAL,109500,,,,,,340.510,,,40.36318,-104.97136,4957,K2,KFNL,33,US
ifno-om-k3-kcwi,IFNO,OM 03,OM,TERMINAL,109700,,,,,,29.563,,,41.75167,-90.39050,633,K3,KCWI,03,US
ifod-om-k3-kfod,IFOD,OM 06,OM,TERMINAL,109100,,,,,,64.935,,,42.51449,-94.30558,1146,K3,KFOD,06,US
ifog-om-k4-kshv,IFOG,OM 32,OM,TERMINAL,110300,,,,,,322.847,,,32.37249,-93.76079,180,K4,KSHV,32,US
ifqj-om-k3-kfrm,IFQJ,OM 31,OM,TERMINAL,111100,,,,,,314.220,,,43.57363,-94.31796,1145,K3,KFRM,31,US
ifrg-om-k6-kfrg,IFRG,OM 14,OM,TERMINAL,111900,,,,,,132.360,,,40.77653,-73.48242,146,K6,KFRG,14,US
ifrr-om-li-lirf,IFRR,OM 16R,OM,TERMINAL,109750,,,,,,162.666,,,41.87958,12.19942,0,LI,LIRF,16R,IT
ifsd-om-k3-kfsd,IFSD,OM 03,OM,TERMINAL,109900,,,,,,34.808,,,43.49411,-96.82881,1532,K3,KFSD,03,US
iftw-om-k4-kftw,IFTW,OM 16,OM,TERMINAL,109900,,,,,,171.942,,,32.89301,-97.37338,746,K4,KFTW,16,US
ifty-om-k7-kfty,IFTY,OM 08,OM,TERMINAL,109100,,,,,,79.633,,,33.76229,-84.63902,882,K7,KFTY,08,US
ifuq-om-k3-kdbq,IFUQ,OM 36,OM,TERMINAL,110900,,,,,,359.946,,,42.30891,-90.71396,1000,K3,KDBQ,36,US
ifzu-om-k3-ksus,IFZU,OM 26L,OM,TERMINAL,111100,,,,,,258.040,,,38.67740,-90.54749,458,K3,KSUS,26L,US
igbd-om-k3-kgbd,IGBD,OM 35,OM,TERMINAL,111900,,,,,,359.589,,,38.25170,-98.85581,1932,K3,KGBD,35,US
igbi-om-k6-kbuf,IGBI,OM 05,OM,TERMINAL,108500,,,,,,43.846,,,42.87389,-78.81658,593,K6,KBUF,05,US
igby-om-k3-kmml,IGBY,OM 12,OM,TERMINAL,109700,,,,,,130.015,,,44.50175,-95.91097,1180,K3,KMML,12,US
igc-om-eb-ebci,IGC,OM 24,OM,TERMINAL,110900,,,,,,245.484,,,50.48944,4.55528,0,EB,EBCI,24,BE
igck-om-k3-kgck,IGCK,OM 35,OM,TERMINAL,109900,,,,,,0.420,,,37.82873,-100.72417,2827,K3,KGCK,35,US
igdl-om-mm-mmgl,IGDL,OM 28,OM,TERMINAL,111300,,,,,,294.163,,,20.46859,-103.17468,0,MM,MMGL,28,MX
igfk-om-k3-kgfk,IGFK,OM 35L,OM,TERMINAL,109100,,,,,,0.026,,,47.84640,-97.18152,861,K3,KGFK,35L,US
igfl-om-k6-kgfl,IGFL,OM 01,OM,TERMINAL,110700,,,,,,358.430,,,43.25512,-73.60576,234,K6,KGFL,01,US
iggg-om-k4-kggg,IGGG,OM 13,OM,TERMINAL,109500,,,,,,133.923,,,32.45558,-94.79759,264,K4,KGGG,13,US
igh-om-sb-sbgr,IGH,OM 09R,OM,TERMINAL,111700,,,,,,73.593,,,-23.46183,-46.57350,0,SB,SBGR,09R,BR
igh-om-um-umms,IGH,OM 31L,OM,TERMINAL,109700,,,,,,318.838,,,53.84364,28.08894,0,UM,UMMS,31L,BY
igjc-om-k7-kcae,IGJC,OM 05,OM,TERMINAL,108950,,,,,,44.531,,,33.85639,-81.20815,493,K7,KCAE,05,US
igk-om-us-usrr,IGK,OM 07,OM,TERMINAL,110500,,,,,,89.641,,,61.34394,73.29881,0,US,USRR,07,RU
igkj-om-k6-kgkj,IGKJ,OM 25,OM,TERMINAL,108500,,,,,,241.135,,,41.67694,-80.09706,1289,K6,KGKJ,25,US
igld-om-k3-kgld,IGLD,OM 30,OM,TERMINAL,108900,,,,,,314.487,,,39.29382,-101.60034,3599,K3,KGLD,30,US
iglh-om-k7-kglh,IGLH,OM 18L,OM,TERMINAL,109100,,,,,,180.000,,,33.57653,-90.98244,120,K7,KGLH,18L,US
iglr-om-k5-kglr,IGLR,OM 09,OM,TERMINAL,111100,,,,,,90.115,,,45.01462,-84.80808,1385,K5,KGLR,09,US
igm-om-ud-udsg,IGM,OM 02,OM,TERMINAL,110300,,,,,,23.543,,,40.70361,43.83247,0,UD,UDSG,02,AM
igm-om-um-umgg,IGM,OM 10,OM,TERMINAL,109300,,,,,,110.845,,,52.54350,30.94517,0,UM,UMGG,10,BY
igmu-om-k7-kgmu,IGMU,OM 01,OM,TERMINAL,109700,,,,,,1.199,,,34.78015,-82.34978,826,K7,KGMU,01,US
igmx-om-k7-kilm,IGMX,OM 24,OM,TERMINAL,111550,,,,,,228.234,,,34.33724,-77.81179,29,K7,KILM,24,US
ignj-om-k5-klex,IGNJ,OM 22,OM,TERMINAL,111750,,,,,,221.454,,,38.12454,-84.50702,912,K5,KLEX,22,US
ignp-om-lt-ltaj,IGNP,OM 28,OM,TERMINAL,109100,,,,,,285.053,,,36.92800,37.57297,0,LT,LTAJ,28,TR
ignv-om-k7-kgnv,IGNV,OM 29,OM,TERMINAL,111300,,,,,,282.348,,,29.67002,-82.17213,114,K7,KGNV,29,US
igo-om-uk-ukkm,IGO,OM 33,OM,TERMINAL,108700,,,,,,334.566,,,50.55806,30.22500,0,UK,UKKM,33,UA
igp-om-um-ummg,IGP,OM 17,OM,TERMINAL,109500,,,,,,178.161,,,53.65028,24.05061,0,UM,UMMG,17,BY
igpt-om-k7-kgpt,IGPT,OM 14,OM,TERMINAL,110900,,,,,,135.070,,,30.48556,-89.16224,84,K7,KGPT,14,US
igpz-om-k3-kgpz,IGPZ,OM 34,OM,TERMINAL,110100,,,,,,345.654,,,47.13031,-93.48133,1310,K3,KGPZ,34,US
igrb-om-k5-kgrb,IGRB,OM 06,OM,TERMINAL,109500,,,,,,59.843,,,44.44046,-88.23963,711,K5,KGRB,06,US
igri-om-k3-kgri,IGRI,OM 35,OM,TERMINAL,111900,,,,,,0.300,,,40.87289,-98.31472,1850,K3,KGRI,35,US
igrr-om-k5-kgrr,IGRR,OM 26L,OM,TERMINAL,109700,,,,,,261.288,,,42.89561,-85.37857,797,K5,KGRR,26L,US
igtr-om-k7-kgtr,IGTR,OM 18,OM,TERMINAL,110700,,,,,,180.471,,,33.53372,-88.59267,0,K7,KGTR,18,US
igup-om-k2-kgup,IGUP,OM 06,OM,TERMINAL,111700,,,,,,73.818,,,35.48511,-108.90106,6362,K2,KGUP,06,US
igv-om-ur-urwa,IGV,OM 09,OM,TERMINAL,110300,,,,,,96.858,,,46.28869,47.94036,0,UR,URWA,09,RU
igvk-om-k5-kdpa,IGVK,OM 02L,OM,TERMINAL,111700,,,,,,13.969,,,41.81077,-88.28348,746,K5,KDPA,02L,US
igvq-om-k6-kgvq,IGVQ,OM 28,OM,TERMINAL,108900,,,,,,270.843,,,43.02903,-78.06502,780,K6,KGVQ,28,US
igwb-om-k5-kgwb,IGWB,OM 27,OM,TERMINAL,108750,,,,,,269.319,,,41.30818,-84.94420,841,K5,KGWB,27,US
igwo-om-k7-kgwo,IGWO,OM 18,OM,TERMINAL,111300,,,,,,181.419,,,33.59202,-90.08439,140,K7,KGWO,18,US
igyi-om-k4-kgyi,IGYI,OM 17L,OM,TERMINAL,111700,,,,,,181.772,,,33.82650,-96.66889,642,K4,KGYI,17L,US
igyy-om-k5-kgyy,IGYY,OM 30,OM,TERMINAL,108750,,,,,,304.275,,,41.57239,-87.32722,0,K5,KGYY,30,US
igzx-om-k5-kpia,IGZX,OM 13,OM,TERMINAL,109900,,,,,,126.624,,,40.72578,-89.80442,695,K5,KPIA,13,US
ihae-om-ed-edfh,IHAE,OM 03,OM,TERMINAL,109300,,,,,,32.408,,,49.88475,7.20021,0,ED,EDFH,03,DE
ihaw-om-ed-edfh,IHAW,OM 21,OM,TERMINAL,111300,,,,,,212.408,,,50.01307,7.32748,0,ED,EDFH,21,DE
ihd-om-ut-utdl,IHD,OM 08,OM,TERMINAL,111500,,,,,,82.169,,,40.20833,69.63667,1450,UT,UTDL,08,TJ
ihe-om-uk-ukoh,IHE,OM 03,OM,TERMINAL,110100,,,,,,32.913,,,46.63750,32.47056,0,UK,UKOH,03,UA
ihg-om-mu-muhg,IHG,OM 05,OM,TERMINAL,111300,,,,,,46.125,,,20.73051,-76.37640,279,MU,MUHG,05,CU
ihhw-om-ed-eddh,IHHW,OM 23,OM,TERMINAL,111500,,,,,,230.213,,,53.67704,10.08300,0,ED,EDDH,23,DE
ihib-om-k3-khib,IHIB,OM 31,OM,TERMINAL,109500,,,,,,312.315,,,47.30139,-92.70382,1311,K3,KHIB,31,US
ihih-om-k7-kgso,IHIH,OM 23L,OM,TERMINAL,109300,,,,,,225.878,,,36.17295,-79.83706,723,K7,KGSO,23L,US
ihky-om-k7-khky,IHKY,OM 24,OM,TERMINAL,108700,,,,,,235.251,,,35.78661,-81.30565,976,K7,KHKY,24,US
ihln-om-k1-khln,IHLN,OM 27,OM,TERMINAL,110100,,,,,,282.754,,,46.58567,-111.85116,3993,K1,KHLN,27,US
ihnl-om-ph-phnl,IHNL,OM 08L,OM,TERMINAL,111700,,,,,,90.007,,,21.32492,-158.04886,42,PH,PHNL,08L,US
ihob-om-k2-khob,IHOB,OM 03,OM,TERMINAL,108500,,,,,,44.977,,,32.63994,-103.27172,3665,K2,KHOB,03,US
ihon-om-k3-khon,IHON,OM 12,OM,TERMINAL,110300,,,,,,128.181,,,44.44389,-98.33684,1315,K3,KHON,12,US
ihot-om-k4-khot,IHOT,OM 05,OM,TERMINAL,111500,,,,,,54.155,,,34.42261,-93.18965,473,K4,KHOT,05,US
ihov-om-k3-kict,IHOV,OM 19R,OM,TERMINAL,110500,,,,,,199.925,,,37.73795,-97.40027,1326,K3,KICT,19R,US
ihpf-om-k4-khdc,IHPF,OM 18,OM,TERMINAL,111500,,,,,,179.521,,,30.60633,-90.42117,94,K4,KHDC,18,US
ihqa-om-k6-kmdt,IHQA,OM 31,OM,TERMINAL,110900,,,,,,296.882,,,40.14706,-76.64166,558,K6,KMDT,31,US
ihrl-om-k4-khrl,IHRL,OM 17R,OM,TERMINAL,111500,,,,,,180.631,,,26.30517,-97.65736,29,K4,KHRL,17R,US
ihsp-om-k6-khsp,IHSP,OM 25,OM,TERMINAL,108700,,,,,,238.723,,,37.98654,-79.75900,2080,K6,KHSP,25,US
ihts-om-k6-khts,IHTS,OM 12,OM,TERMINAL,109900,,,,,,112.464,,,38.39907,-82.65401,755,K6,KHTS,12,US
ihuf-om-k5-khuf,IHUF,OM 05,OM,TERMINAL,109700,,,,,,47.097,,,39.38781,-87.39768,557,K5,KHUF,05,US
ihut-om-k3-khut,IHUT,OM 13,OM,TERMINAL,110100,,,,,,138.405,,,38.12372,-97.92702,1619,K3,KHUT,13,US
ihv-om-ut-utdl,IHV,OM 26,OM,TERMINAL,109900,,,,,,262.170,,,40.22167,69.75833,1450,UT,UTDL,26,TJ
ihvd-om-k5-kfwa,IHVD,OM 05,OM,TERMINAL,111900,,,,,,44.166,,,40.90154,-85.28890,820,K5,KFWA,05,US
ihw-om-nz-nzch,IHW,OM 20,OM,TERMINAL,110300,,,,,,219.977,,,-43.41698,172.61541,0,NZ,NZCH,20,NZ
ihwm-om-k5-kiln,IHWM,OM 04L,OM,TERMINAL,110700,,,,,,37.205,,,39.35344,-83.87579,996,K5,KILN,04L,US
ihwv-om-k6-khwv,IHWV,OM 06,OM,TERMINAL,108950,,,,,,44.895,,,40.76571,-72.94950,35,K6,KHWV,06,US
ihys-om-k3-khys,IHYS,OM 34,OM,TERMINAL,111500,,,,,,347.432,,,38.76923,-99.25128,1978,K3,KHYS,34,US
ihzk-om-k7-katl,IHZK,OM 09L,OM,TERMINAL,110500,,,,,,90.016,,,33.63252,-84.53419,0,K7,KATL,09L,US
iiag-om-k6-kiag,IIAG,OM 28R,OM,TERMINAL,110100,,,,,,270.120,,,43.10903,-78.83839,615,K6,KIAG,28R,US
iict-om-k3-kict,IICT,OM 01R,OM,TERMINAL,110300,,,,,,19.939,,,37.57819,-97.45586,0,K3,KICT,01R,US
iidp-om-k3-kidp,IIDP,OM 35,OM,TERMINAL,110700,,,,,,0.285,,,37.06583,-95.77776,803,K3,KIDP,35,US
