slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ipa-im-sb-sbpa,IPA,IM 11,IM,TERMINAL,110300,,,,,,91.000,,,-29.99400,-51.18567,0,SB,SBPA,11,BR
ipaj-im-k3-kmci,IPAJ,IM 19R,IM,TERMINAL,109100,,,,,,192.888,,,39.32503,-94.71995,972,K3,KMCI,19R,US
ipdx-im-k1-kpdx,IPDX,IM 10R,IM,TERMINAL,110500,,,,,,119.113,,,45.59631,-122.62445,17,K1,KPDX,10R,US
iphl-im-k6-kphl,IPHL,IM 09R,IM,TERMINAL,109300,,,,,,75.433,,,39.86021,-75.27822,7,K6,KPHL,09R,US
ipjl-im-k3-kmsp,IPJL,IM 12L,IM,TERMINAL,110700,,,,,,121.440,,,44.89436,-93.22386,845,K3,KMSP,12L,US
ipkq-im-k4-kdfw,IPKQ,IM 35C,IM,TERMINAL,110300,,,,,,0.258,,,32.87647,-97.02618,563,K4,KDFW,35C,US
ipku-im-k7-katl,IPKU,IM 28,IM,TERMINAL,111750,,,,,,269.976,,,33.62028,-84.41549,982,K7,KATL,28,US
iplq-im-k7-ktlh,IPLQ,IM 27,IM,TERMINAL,111900,,,,,,269.483,,,30.39153,-84.32816,48,K7,KTLH,27,US
ippz-im-k4-kdfw,IPPZ,IM 17L,IM,TERMINAL,111750,,,,,,180.269,,,32.90148,-97.00979,522,K4,KDFW,17L,US
ipvl-im-k3-kmci,IPVL,IM 01R,IM,TERMINAL,110750,,,,,,12.897,,,39.27919,-94.70967,1011,K3,KMCI,01R,US
ipvy-im-k5-kcle,IPVY,IM 24R,IM,TERMINAL,111550,,,,,,229.854,,,41.41772,-81.84647,778,K5,KCLE,24R,US
ipwm-im-k6-kpwm,IPWM,IM 11,IM,TERMINAL,109900,,,,,,95.337,,,43.64610,-70.32966,64,K6,KPWM,11,US
iqu-im-zb-zbaa,IQU,IM 36R,IM,TERMINAL,109900,,,,,,353.140,,,40.05300,116.60056,0,ZB,ZBAA,36R,CN
irgr-im-k4-kokc,IRGR,IM 35R,IM,TERMINAL,110900,,,,,,359.961,,,35.37539,-97.58893,1271,K4,KOKC,35R,US
irgs-im-k7-kclt,IRGS,IM 18R,IM,TERMINAL,110150,,,,,,175.979,,,35.22745,-80.96761,739,K7,KCLT,18R,US
irhx-im-k5-kiln,IRHX,IM 22L,IM,TERMINAL,109350,,,,,,217.214,,,39.43594,-83.77383,1079,K5,KILN,22L,US
irkn-im-rk-rksi,IRKN,IM 34,IM,TERMINAL,108100,,,,,,324.773,,,37.44111,126.44375,0,RK,RKSI,34,KR
irks-im-rk-rksi,IRKS,IM 16,IM,TERMINAL,110350,,,,,,144.773,,,37.47511,126.41353,0,RK,RKSI,16,KR
irli-im-k5-ksdf,IRLI,IM 35L,IM,TERMINAL,109350,,,,,,345.462,,,38.15576,-85.73939,457,K5,KSDF,35L,US
irsr-im-k6-korh,IRSR,IM 11,IM,TERMINAL,110900,,,,,,93.870,,,42.26749,-71.89396,954,K6,KORH,11,US
isaj-im-k5-kord,ISAJ,IM 09L,IM,TERMINAL,111750,,,,,,90.017,,,42.00283,-87.92984,669,K5,KORD,09L,US
isel-im-rk-rkss,ISEL,IM 14L,IM,TERMINAL,109900,,,,,,135.145,,,37.57275,126.77572,0,RK,RKSS,14L,KR
ishv-im-k4-kshv,ISHV,IM 14,IM,TERMINAL,110700,,,,,,142.847,,,32.45569,-93.83654,264,K4,KSHV,14,US
isjw-im-k3-kstl,ISJW,IM 30R,IM,TERMINAL,111300,,,,,,302.315,,,38.73741,-90.33715,602,K3,KSTL,30R,US
iskp-im-rk-rkss,ISKP,IM 32R,IM,TERMINAL,110700,,,,,,315.145,,,37.54569,126.80969,0,RK,RKSS,32R,KR
islc-im-k2-kslc,ISLC,IM 34R,IM,TERMINAL,109500,,,,,,354.979,,,40.77233,-111.97286,4225,K2,KSLC,34R,US
isll-im-rk-rksi,ISLL,IM 15L,IM,TERMINAL,111900,,,,,,144.788,,,37.48622,126.43811,0,RK,RKSI,15L,KR
ismf-im-k2-ksmf,ISMF,IM 17R,IM,TERMINAL,111100,,,,,,180.742,,,38.70947,-121.60105,23,K2,KSMF,17R,US
ismr-im-k1-kgtf,ISMR,IM 03,IM,TERMINAL,111300,,,,,,44.944,,,47.46767,-111.38629,3683,K1,KGTF,03,US
isrr-im-rk-rksi,ISRR,IM 15R,IM,TERMINAL,109100,,,,,,144.787,,,37.48408,126.43431,0,RK,RKSI,15R,KR
isxh-im-k5-kord,ISXH,IM 10C,IM,TERMINAL,108950,,,,,,89.889,,,41.96569,-87.93469,674,K5,KORD,10C,US
isyr-im-k6-ksyr,ISYR,IM 28,IM,TERMINAL,109900,,,,,,267.430,,,43.10947,-76.08847,395,K6,KSYR,28,US
itb-im-sb-sbgl,ITB,IM 10,IM,TERMINAL,109300,,,,,,74.375,,,-22.80233,-43.25733,24,SB,SBGL,10,BR
itc-im-rj-rjtt,ITC,IM 34R,IM,TERMINAL,108900,,,,,,329.995,,,35.53901,139.80563,0,RJ,RJTT,34R,JP
itsl-im-k5-kord,ITSL,IM 28R,IM,TERMINAL,111100,,,,,,269.895,,,41.96836,-87.88031,650,K5,KORD,28R,US
itwi-im-k3-kict,ITWI,IM 01L,IM,TERMINAL,109100,,,,,,19.925,,,37.63254,-97.44714,1317,K3,KICT,01L,US
itwo-im-k2-kont,ITWO,IM 26L,IM,TERMINAL,111350,,,,,,269.987,,,34.05498,-117.57996,924,K2,KONT,26L,US
iuc-im-sb-sbgr,IUC,IM 09L,IM,TERMINAL,110700,,,,,,73.587,,,-23.43500,-46.48617,0,SB,SBGR,09L,BR
iudy-im-k5-krfd,IUDY,IM 07,IM,TERMINAL,109550,,,,,,65.345,,,42.18925,-89.12279,728,K5,KRFD,07,US
iuel-im-sc-scel,IUEL,IM 17L,IM,TERMINAL,110300,,,,,,177.427,,,-33.36833,-70.78500,0,SC,SCEL,17L,CL
iupe-im-k4-kafw,IUPE,IM 16L,IM,TERMINAL,110150,,,,,,170.256,,,33.00636,-97.32208,722,K4,KAFW,16L,US
iuqu-im-k7-kbna,IUQU,IM 02R,IM,TERMINAL,111750,,,,,,17.916,,,36.11047,-86.66854,569,K7,KBNA,02R,US
iuyj-im-k5-kord,IUYJ,IM 27C,IM,TERMINAL,111900,,,,,,269.998,,,41.98831,-87.88705,656,K5,KORD,27C,US
ivac-im-k5-kcvg,IVAC,IM 36L,IM,TERMINAL,110750,,,,,,0.169,,,39.04564,-84.68383,873,K5,KCVG,36L,US
ivnk-im-k4-kaus,IVNK,IM 17L,IM,TERMINAL,110500,,,,,,178.705,,,30.20590,-97.65795,488,K4,KAUS,17L,US
ivqx-im-k5-kord,IVQX,IM 28L,IM,TERMINAL,110750,,,,,,269.877,,,41.95749,-87.89652,650,K5,KORD,28L,US
ivyn-im-k4-kdfw,IVYN,IM 18R,IM,TERMINAL,111900,,,,,,180.247,,,32.91793,-97.05464,603,K4,KDFW,18R,US
ivze-im-k5-kord,IVZE,IM 28C,IM,TERMINAL,108950,,,,,,269.889,,,41.96632,-87.88866,648,K5,KORD,28C,US
ixuu-im-k7-kclt,IXUU,IM 36L,IM,TERMINAL,110150,,,,,,355.979,,,35.19845,-80.96511,739,K7,KCLT,36L,US
pc-im-sa-saez,PC,IM 11,IM,TERMINAL,110100,,,,,,102.310,,,-34.81853,-58.55622,0,SA,SAEZ,11,AR
