slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
eki-ndb-lt-ltbu,EKI,Tekirdag NDB,NDB,TERMINAL,317,,,,,,,,15,40.95106,27.42617,0,LT,LTBU,,TR
eko-ndb-en,EKO,Ekofisk-L NDB,NDB,ENROUTE,375,,,,,,,,50,56.54233,3.22341,0,EN,,,NO
eks-ndb-k1,EKS,Ennis NDB,NDB,ENROUTE,286,,,,,,,,25,45.26779,-111.65274,0,K1,,,US
el-ndb-bi,EL,Ellidavatn NDB,NDB,ENROUTE,335,,,,,,,,75,64.08111,-21.77072,0,BI,,,IS
el-ndb-k4-keld,EL,Lados (El Dorado) NDB,NDB,TERMINAL,418,,,,,,,,15,33.28607,-92.72815,0,K4,KELD,,US
el-ndb-k4-kelp,EL,Valtr (El Paso) NDB,NDB,TERMINAL,242,,,,,,,,50,31.86029,-106.31777,0,K4,KELP,,US
elf-ndb-pa,ELF,Elfee (Cold Bay) NDB,NDB,ENROUTE,341,,,,,,,,50,55.29615,-162.78924,0,PA,,,US
elg-ndb-lt,ELG,Keban NDB,NDB,ENROUTE,338,,,,,,,,25,38.59678,39.28394,0,LT,,,TR
elo-ndb-da,ELO,El Oued NDB,NDB,ENROUTE,358,,,,,,,,50,33.50628,6.78777,0,DA,,,DZ
elu-ndb-el,ELU,Luxembourg NDB,NDB,ENROUTE,368,,,,,,,,25,49.67978,6.35517,0,EL,,,LU
em-ndb-hu,EM,Entebbe NDB,NDB,ENROUTE,355,,,,,,,,50,0.13859,32.42468,0,HU,,,UG
emb-ndb-sb,EMB,Embuguacu (Sao Paulo) NDB,NDB,ENROUTE,525,,,,,,,,50,-23.85063,-46.81625,0,SB,,,BR
eme-ndb-eg,EME,East Midlands NDB,NDB,ENROUTE,353,,,,,,,,25,52.83268,-1.19456,0,EG,,,GB
eml-ndb-yb,EML,Emerald NDB,NDB,ENROUTE,324,,,,,,,,25,-23.56746,148.17106,0,YB,,,AU
emr-ndb-k7,EMR,Emory (Augusta) NDB,NDB,ENROUTE,385,,,,,,,,50,33.46281,-81.99686,0,K7,,,US
emt-ndb-lf,EMT,Epinal NDB,NDB,ENROUTE,419,,,,,,,,15,48.33244,6.19364,0,LF,,,FR
emw-ndb-eg,EMW,East Midlands NDB,NDB,ENROUTE,393,,,,,,,,25,52.82865,-1.45443,0,EG,,,GB
en-ndb-es,EN,Orebro NDB,NDB,ENROUTE,400,,,,,,,,25,59.29106,15.06503,0,ES,,,SE
en-ndb-k5-kenw,EN,Codee (Kenosha) NDB,NDB,TERMINAL,389,,,,,,,,25,42.56045,-88.02877,0,K5,KENW,,US
en-ndb-lh-lhdc,EN,Debrecen NDB,NDB,TERMINAL,383,,,,,,,,15,47.53325,21.68803,0,LH,LHDC,,HU
en-ndb-lt-ltbj,EN,Adnan Menderes (Izmir) NDB,NDB,TERMINAL,315,,,,,,,,15,38.26950,27.16383,0,LT,LTBJ,,TR
ens-ndb-mm,ENS,Ensenada NDB,NDB,ENROUTE,400,,,,,,,,50,31.79591,-116.60694,0,MM,,,MX
eoc-ndb-k4,EOC,Coyote (Encino) NDB,NDB,ENROUTE,232,,,,,,,,50,26.85307,-98.21847,0,K4,,,US
eoe-ndb-k7,EOE,Enoree (Newberry) NDB,NDB,ENROUTE,278,,,,,,,,25,34.31104,-81.63633,0,K7,,,US
eok-ndb-k3,EOK,Keokuk NDB,NDB,ENROUTE,366,,,,,,,,25,40.46469,-91.43358,0,K3,,,US
eop-ndb-k5,EOP,Waverly NDB,NDB,ENROUTE,385,,,,,,,,50,39.16723,-82.93161,0,K5,,,US
epm-ndb-eg,EPM,Epsom NDB,NDB,ENROUTE,316,,,,,,,,25,51.31956,-0.37198,0,EG,,,GB
epo-ndb-sk,EPO,El Paso NDB,NDB,ENROUTE,225,,,,,,,,75,4.47278,-75.55667,0,SK,,,CO
eqq-ndb-k7,EQQ,Coweta County (Newnan) NDB,NDB,ENROUTE,234,,,,,,,,25,33.25694,-84.71327,0,K7,,,US
er-ndb-fa,ER,Ellisras NDB,NDB,ENROUTE,345,,,,,,,,50,-23.74861,27.62333,0,FA,,,ZA
er-ndb-ud-udye,ER,Erebuni (Yerevan) NDB,NDB,TERMINAL,496,,,,,,,,25,40.14592,44.48244,0,UD,UDYE,,AM
er-ndb-ur,ER,Yegorlykskaya NDB,NDB,ENROUTE,435,,,,,,,,50,46.58528,40.65944,0,UR,,,RU
er-ndb-uu-uuee,ER,Sheremetyevo NDB,NDB,TERMINAL,794,,,,,,,,25,55.99036,37.39169,0,UU,UUEE,,RU
erh-ndb-lt,ERH,Malatya NDB,NDB,ENROUTE,421,,,,,,,,50,38.46253,38.11214,0,LT,,,TR
erk-ndb-es,ERK,Erken NDB,NDB,ENROUTE,383,,,,,,,,25,59.89625,18.33692,0,ES,,,SE
ern-ndb-lt,ERN,Erzincan NDB,NDB,ENROUTE,430,,,,,,,,50,39.70842,39.52931,0,LT,,,TR
erp-ndb-sb,ERP,Eirunepe NDB,NDB,ENROUTE,265,,,,,,,,50,-6.66117,-69.87250,0,SB,,,BR
ert-ndb-ed,ERT,Erfurt NDB,NDB,ENROUTE,425,,,,,,,,25,50.98260,10.92297,0,ED,,,DE
erz-ndb-lt,ERZ,Erzurum NDB,NDB,ENROUTE,354,,,,,,,,50,39.95667,41.20714,0,LT,,,TR
es-ndb-bi,ES,Egilsstadir NDB,NDB,ENROUTE,365,,,,,,,,25,65.23847,-14.45203,0,BI,,,IS
es-ndb-k5-kesc,ES,Pikle (Escanaba) NDB,NDB,TERMINAL,344,,,,,,,,25,45.72273,-87.22484,0,K5,KESC,,US
esg-ndb-k6,ESG,Rollins (Rollinsford) NDB,NDB,ENROUTE,260,,,,,,,,25,43.22022,-70.82835,0,K6,,,US
esh-ndb-oi,ESH,Shahid Vatan Pour (Esfahan) NDB,NDB,ENROUTE,413,,,,,,,,25,32.56650,51.69369,0,OI,,,IR
esl-ndb-ym,ESL,East Sale NDB,NDB,ENROUTE,350,,,,,,,,75,-38.11139,147.15944,0,YM,,,AU
esp-ndb-ym,ESP,Esperance NDB,NDB,ENROUTE,326,,,,,,,,25,-33.68697,121.82711,0,YM,,,AU
esr-ndb-lt,ESR,Eskisehir NDB,NDB,ENROUTE,372,,,,,,,,50,39.81319,30.51244,0,LT,,,TR
ess-ndb-ef,ESS,Esse (Kokkola-Pietarsaari) NDB,NDB,ENROUTE,398,,,,,,,,25,63.63685,23.10902,0,EF,,,FI
etn-ndb-lf,ETN,Etain NDB,NDB,ENROUTE,410,,,,,,,,15,49.22858,5.67447,0,LF,,,FR
eu-ndb-k5-kcey,EU,Murey (Murray) NDB,NDB,TERMINAL,368,,,,,,,,25,36.72065,-88.28997,0,K5,KCEY,,US
ev-ndb-cy,EV,Inuvik NDB,NDB,ENROUTE,254,,,,,,,,75,68.32617,-133.59277,0,CY,,,CA
evg-ndb-sv,EVG,El Vigia NDB,NDB,ENROUTE,393,,,,,,,,50,8.62308,-71.66406,0,SV,,,VE
evr-ndb-lp,EVR,Evora NDB,NDB,ENROUTE,425,,,,,,,,25,38.52961,-7.89183,0,LP,,,PT
evv-ndb-k5-kevv,EVV,Vicci (Evansville) NDB,NDB,TERMINAL,219,,,,,,,,25,38.12654,-87.44075,0,K5,KEVV,,US
ew-ndb-k7-kewn,EW,Kafti (New Bern) NDB,NDB,TERMINAL,362,,,,,,,,25,35.02162,-77.07947,0,K7,KEWN,,US
ewk-ndb-k3,EWK,Newton NDB,NDB,ENROUTE,281,,,,,,,,25,38.06409,-97.27345,0,K3,,,US
ex-ndb-cy,EX,Rutland (Kelowna) NDB,NDB,ENROUTE,374,,,,,,,,25,49.93972,-119.37556,0,CY,,,CA
ex-ndb-eg-egte,EX,Exeter NDB,NDB,TERMINAL,337,,,,,,,,15,50.75215,-3.29505,0,EG,EGTE,,GB
ezf-ndb-k6,EZF,Shannon (Fredericksburg) NDB,NDB,ENROUTE,237,,,,,,,,25,38.26635,-77.45051,0,K6,,,US
ezm-ndb-k7,EZM,Eastman NDB,NDB,ENROUTE,366,,,,,,,,25,32.13169,-83.15394,0,K7,,,US
f-ndb-lk-lkcv,F,Caslav NDB,NDB,TERMINAL,715,,,,,,,,15,49.95816,15.35535,0,LK,LKCV,,CZ
f-ndb-lz-lzsl,F,Sliac NDB,NDB,TERMINAL,295,,,,,,,,15,48.61808,19.13311,0,LZ,LZSL,,SK
f-ndb-sa-saar,F,Islas Malvinas (Rosario) NDB,NDB,TERMINAL,305,,,,,,,,25,-32.88236,-60.77981,0,SA,SAAR,,AR
f-ndb-ue-uest,F,Tiksi NDB,NDB,TERMINAL,660,,,,,,,,15,71.67667,128.89167,0,UE,UEST,,RU
f-ndb-uh-uhkd,F,Dzemgi (Komsomolsk-Na-Amure) NDB,NDB,TERMINAL,723,,,,,,,,15,50.62661,137.08131,0,UH,UHKD,,RU
f-ndb-uh-uhmm,F,Sokol (Magadan) NDB,NDB,TERMINAL,765,,,,,,,,25,59.91228,150.67164,0,UH,UHMM,,RU
f-ndb-uk-ukli,F,Ivano-Frankivsk NDB,NDB,TERMINAL,598,,,,,,,,15,48.87889,24.71472,0,UK,UKLI,,UA
f-ndb-ul-ulwc,F,Cherepovets NDB,NDB,TERMINAL,825,,,,,,,,15,59.29108,38.04544,0,UL,ULWC,,RU
f-ndb-un-uott,F,Turukhansk NDB,NDB,TERMINAL,1000,,,,,,,,15,65.81217,87.90497,0,UN,UOTT,,RU
f-ndb-ut-utdd,F,Dushanbe NDB,NDB,TERMINAL,732,,,,,,,,25,38.54333,68.79667,0,UT,UTDD,,TJ
f-ndb-uu-uuot,F,Donskoe (Tambov) NDB,NDB,TERMINAL,362,,,,,,,,15,52.82153,41.46989,0,UU,UUOT,,RU
f-ndb-uw-uwww,F,Kurumoch (Samara) NDB,NDB,TERMINAL,588,,,,,,,,25,53.51403,50.18297,0,UW,UWWW,,RU
f-ndb-zb-zbsj,F,Zhengding (Shijiazhuang) NDB,NDB,TERMINAL,377,,,,,,,,25,38.25995,114.71417,0,ZB,ZBSJ,,CN
f-ndb-zh-zhcc,F,Xinzheng (Zhengzhou) NDB,NDB,TERMINAL,228,,,,,,,,25,34.52873,113.81342,0,ZH,ZHCC,,CN
f9-ndb-cy,F9,Miramichi NDB,NDB,ENROUTE,520,,,,,,,,50,47.01000,-65.46750,0,CY,,,CA
fa-ndb-lf,FA,Figari NDB,NDB,ENROUTE,325,,,,,,,,15,41.60142,9.25344,0,LF,,,FR
fa-ndb-ns,FA,Faleolo NDB,NDB,ENROUTE,270,,,,,,,,50,-13.82626,-172.01762,0,NS,,,WS
fa-ndb-nt,FA,Tahiti NDB,NDB,ENROUTE,305,,,,,,,,75,-17.55299,-149.61381,0,NT,,,PF
fa-ndb-op,FA,Faisalabad NDB,NDB,ENROUTE,212,,,,,,,,50,31.37018,72.99492,0,OP,,,PK
fa-ndb-uh,FA,Ekimchan NDB,NDB,ENROUTE,680,,,,,,,,50,53.13889,132.83306,0,UH,,,RU
fa-ndb-wa-wasf,FA,Toreo (Fak Fak) NDB,NDB,TERMINAL,380,,,,,,,,15,-2.91789,132.26425,0,WA,WASF,,ID
fal-ndb-li,FAL,Falconara (Ancona) NDB,NDB,ENROUTE,357,,,,,,,,25,43.62822,13.37353,0,LI,,,IT
fau-ndb-ek,FAU,Fauna (Bornholm) NDB,NDB,ENROUTE,334,,,,,,,,15,55.02819,14.90050,0,EK,,,DK
fb-ndb-dn,FB,Finima NDB,NDB,ENROUTE,332,,,,,,,,25,4.40381,7.17637,0,DN,,,NG
fb-ndb-sb,FB,Tramandai (Porto Alegre Tma) NDB,NDB,ENROUTE,300,,,,,,,,50,-29.99631,-50.14501,0,SB,,,BR
fby-ndb-k3,FBY,Fairbury NDB,NDB,ENROUTE,293,,,,,,,,25,40.17667,-97.16582,0,K3,,,US
fc-ndb-cy,FC,Fredericton NDB,NDB,ENROUTE,326,,,,,,,,50,45.91734,-66.59987,0,CY,,,CA
fc-ndb-lf,FC,Figeac Livernon NDB,NDB,ENROUTE,395,,,,,,,,15,44.67094,1.78697,0,LF,,,FR
fc-ndb-zy,FC,Fujiazhuang NDB,NDB,ENROUTE,213,,,,,,,,50,38.86833,121.62833,0,ZY,,,CN
fd-ndb-cy,FD,Brantford NDB,NDB,ENROUTE,207,,,,,,,,25,43.07338,-80.41612,0,CY,,,CA
fd-ndb-zs,FD,Laiyang NDB,NDB,ENROUTE,298,,,,,,,,50,36.93000,120.63167,0,ZS,,,CN
fdv-ndb-pa,FDV,Fort Davis (Nome) NDB,NDB,ENROUTE,529,,,,,,,,50,64.49475,-165.31510,0,PA,,,US
fe-ndb-ek,FE,Odense NDB,NDB,ENROUTE,423,,,,,,,,15,55.52013,10.46256,0,EK,,,DK
fe-ndb-uu,FE,Oktyabrskiy NDB,NDB,ENROUTE,570,,,,,,,,50,54.24028,38.90222,0,UU,,,RU
fez-ndb-gm-gmff,FEZ,Saiss (Fes) NDB,NDB,TERMINAL,315,,,,,,,,15,33.92688,-4.89092,0,GM,GMFF,,MA
ff-ndb-fi,FF,Flic En Flac (Mauritius) NDB,NDB,ENROUTE,258,,,,,,,,75,-20.28161,57.37172,0,FI,,,MU
ff-ndb-gf,FF,Aberdeen Hill NDB,NDB,ENROUTE,296,,,,,,,,75,8.50222,-13.28722,0,GF,,,SL
ff-ndb-k3-kffm,FF,Hamre (Fergus Falls) NDB,NDB,TERMINAL,337,,,,,,,,25,46.21982,-96.05768,0,K3,KFFM,,US
ff-ndb-uu-uuot,FF,Donskoe (Tambov) NDB,NDB,TERMINAL,735,,,,,,,,25,52.85372,41.44286,0,UU,UUOT,,RU
ffc-ndb-k7,FFC,Pecat (Atlanta) NDB,NDB,ENROUTE,316,,,,,,,,25,33.30092,-84.48643,0,K7,,,US
fg-ndb-lf,FG,Montpellier NDB,NDB,ENROUTE,339,,,,,,,,25,43.55678,4.01406,0,LF,,,FR
fgp-ndb-k7,FGP,Fort Bragg NDB,NDB,ENROUTE,393,,,,,,,,25,35.13905,-78.81281,0,K7,,,US
fh-ndb-gu,FH,Faranah NDB,NDB,ENROUTE,350,,,,,,,,50,10.05104,-10.76016,0,GU,,,GN
fh-ndb-ud-udye,FH,Erebuni (Yerevan) NDB,NDB,TERMINAL,465,,,,,,,,25,40.06069,44.38269,0,UD,UDYE,,AM
fhr-ndb-k1,FHR,Friday Harbor NDB,NDB,ENROUTE,284,,,,,,,,25,48.51214,-123.02386,0,K1,,,US
fi-ndb-fv,FI,Fylde NDB,NDB,ENROUTE,310,,,,,,,,50,-18.15167,29.94167,0,FV,,,ZW
fi-ndb-uh,FI,Troitskoye NDB,NDB,ENROUTE,335,,,,,,,,50,49.44417,136.56778,0,UH,,,RU
fil-ndb-lp,FIL,Horta NDB,NDB,ENROUTE,380,,,,,,,,75,38.52250,-28.68589,0,LP,,,PT
fiq-ndb-k7,FIQ,Fiddlers (Morganton) NDB,NDB,ENROUTE,391,,,,,,,,25,35.71021,-81.67135,0,K7,,,US
fis-ndb-k7,FIS,Fish Hook (Key West) NDB,NDB,ENROUTE,332,,,,,,,,50,24.54834,-81.78639,0,K7,,,US
fis-ndb-lg-lgts,FIS,Fiska (Thessaloniki) NDB,NDB,TERMINAL,314,,,,,,,,25,41.09815,22.99176,0,LG,LGTS,,GR
fjo-ndb-fm,FJO,Dzaoudzi NDB,NDB,ENROUTE,341,,,,,,,,75,-12.81214,45.28031,0,FM,,,YT
fk-ndb-k5-khop,FK,Airbe (Ft Campbell/Hopkinsville) NDB,NDB,TERMINAL,273,,,,,,,,25,36.73687,-87.41370,0,K5,KHOP,,US
fk-ndb-nt,FK,Fakarava NDB,NDB,ENROUTE,393,,,,,,,,75,-16.05394,-145.65428,0,NT,,,PF
fk-ndb-uh,FK,Magadan NDB,NDB,ENROUTE,375,,,,,,,,25,59.91364,150.61850,0,UH,,,RU
fk-ndb-uu,FK,Gagarin NDB,NDB,ENROUTE,985,,,,,,,,50,55.55528,35.02194,0,UU,,,RU
fk-ndb-uw-uwww,FK,Kurumoch (Samara) NDB,NDB,TERMINAL,287,,,,,,,,25,53.52628,50.22064,0,UW,UWWW,,RU
fk-ndb-wa,FK,Palangkaraya NDB,NDB,ENROUTE,250,,,,,,,,50,-2.22417,113.94864,0,WA,,,ID
fkv-ndb-k7,FKV,Flowery Branch (Gainesville) NDB,NDB,ENROUTE,365,,,,,,,,25,34.20338,-83.90632,0,K7,,,US
fl-ndb-k7-kflo,FL,Alcot (Florence) NDB,NDB,TERMINAL,335,,,,,,,,25,34.17412,-79.85268,0,K7,KFLO,,US
fl-ndb-zb,FL,Wuji NDB,NDB,ENROUTE,272,,,,,,,,50,38.24833,114.88833,0,ZB,,,CN
flu-ndb-ft,FLU,Faya-Largeau NDB,NDB,ENROUTE,290,,,,,,,,50,17.91786,19.10628,0,FT,,,TD
fm-ndb-es,FM,Trollhattan-Vanersborg NDB,NDB,ENROUTE,399,,,,,,,,25,58.36089,12.29003,0,ES,,,SE
fm-ndb-k7-kfmy,FM,Caloo (Fort Myers) NDB,NDB,TERMINAL,341,,,,,,,,25,26.51613,-81.95027,0,K7,KFMY,,US
fm-ndb-nf,FM,Fua'Amotu (Tonga) NDB,NDB,ENROUTE,245,,,,,,,,50,-21.24983,-175.14472,0,NF,,,TO
fmz-ndb-k3,FMZ,Beklof (Fairmont) NDB,NDB,ENROUTE,392,,,,,,,,25,40.58994,-97.56805,0,K3,,,US
fn-ndb-k2-kfnl,FN,Colln (Ft Collins-Loveland) NDB,NDB,TERMINAL,400,,,,,,,,25,40.36318,-104.97136,0,K2,KFNL,,US
fn-ndb-k3-kcwi,FN,Hillz (Clinton) NDB,NDB,TERMINAL,517,,,,,,,,25,41.75154,-90.39035,0,K3,KCWI,,US
fn-ndb-nl,FN,Futuna NDB,NDB,ENROUTE,326,,,,,,,,50,-14.31136,-178.06947,0,NL,,,WF
fn-ndb-nt,FN,Fangatau NDB,NDB,ENROUTE,339,,,,,,,,75,-15.82103,-140.88614,0,NT,,,PF
fn-ndb-ut-utdd,FN,Dushanbe NDB,NDB,TERMINAL,372,,,,,,,,25,38.54333,68.75500,0,UT,UTDD,,TJ
fnd-ndb-k6,FND,Ellicott (Baltimore) NDB,NDB,ENROUTE,371,,,,,,,,25,39.28735,-76.77702,0,K6,,,US
fnd-ndb-nw,FND,Tontouta (Noumea) NDB,NDB,ENROUTE,354,,,,,,,,75,-22.00025,166.18761,0,NW,,,NC
fny-ndb-eg,FNY,Doncaster Sheffield NDB,NDB,ENROUTE,338,,,,,,,,15,53.47482,-1.00173,0,EG,,,GB
fo-ndb-cy,FO,Flin Flon NDB,NDB,ENROUTE,250,,,,,,,,50,54.67488,-101.66957,0,CY,,,CA
fo-ndb-fv-fvfa,FO,Victoria Falls NDB,NDB,TERMINAL,256,,,,,,,,25,-18.07045,25.76036,0,FV,FVFA,,ZW
fo-ndb-k3-kfod,FO,Barro (Fort Dodge) NDB,NDB,TERMINAL,341,,,,,,,,25,42.51449,-94.30558,0,K3,KFOD,,US
fo-ndb-zg,FO,Guangzhou NDB,NDB,ENROUTE,410,,,,,,,,25,23.13833,113.24167,0,ZG,,,CN
fof-ndb-tf,FOF,Martinique NDB,NDB,ENROUTE,329,,,,,,,,50,14.58908,-61.00131,0,TF,,,MQ
fog-ndb-li,FOG,Foggia NDB,NDB,ENROUTE,340,,,,,,,,50,41.43097,15.53142,0,LI,,,IT
for-ndb-en,FOR,Forsol (Hammerfest) NDB,NDB,ENROUTE,318,,,,,,,,25,70.72039,23.83228,0,EN,,,NO
for-ndb-gl,FOR,Roberts (Monrovia) NDB,NDB,ENROUTE,263,,,,,,,,25,6.20144,-10.38275,0,GL,,,LR
foy-ndb-ei,FOY,Foynes NDB,NDB,ENROUTE,395,,,,,,,,25,52.56625,-9.19542,0,EI,,,IE
foz-ndb-k3,FOZ,Bigfork NDB,NDB,ENROUTE,345,,,,,,,,25,47.78346,-93.65324,0,K3,,,US
fp-ndb-gc,FP,Tenerife-North NDB,NDB,ENROUTE,420,,,,,,,,25,28.49189,-16.36933,0,GC,,,ES
fp-ndb-ul-ulwc,FP,Cherepovets NDB,NDB,TERMINAL,405,,,,,,,,15,59.31039,38.07953,0,UL,ULWC,,RU
fpr-ndb-k7,FPR,Fort Pierce NDB,NDB,ENROUTE,275,,,,,,,,25,27.48673,-80.37329,0,K7,,,US
fq-ndb-k3-kfrm,FQ,Montz (Fairmont) NDB,NDB,TERMINAL,420,,,,,,,,25,43.57366,-94.31798,0,K3,KFRM,,US
fq-ndb-uh-uhkd,FQ,Dzemgi (Komsomolsk-Na-Amure) NDB,NDB,TERMINAL,370,,,,,,,,15,50.66986,137.08164,0,UH,UHKD,,RU
fqw-ndb-k7,FQW,Walter Hill (Murfreesboro) NDB,NDB,ENROUTE,371,,,,,,,,25,35.96124,-86.37098,0,K7,,,US
fr-ndb-cy,FR,Fort Resolution NDB,NDB,ENROUTE,274,,,,,,,,50,61.15416,-113.63902,0,CY,,,CA
fr-ndb-ed,FR,Frankfurt NDB,NDB,ENROUTE,297,,,,,,,,15,50.06571,8.68349,0,ED,,,DE
fr-ndb-k6-kfrg,FR,Frikk (Farmingdale) NDB,NDB,TERMINAL,407,,,,,,,,25,40.77653,-73.48242,0,K6,KFRG,,US
fr-ndb-uu-uubc,FR,Grabtsevo (Kaluga) NDB,NDB,TERMINAL,286,,,,,,,,15,54.53272,36.39133,0,UU,UUBC,,RU
fra-ndb-sb,FRA,Fora (Juiz De Fora) NDB,NDB,ENROUTE,1730,,,,,,,,50,-21.76774,-43.38373,0,SB,,,BR
frc-ndb-sb,FRC,Franca NDB,NDB,ENROUTE,405,,,,,,,,50,-20.58362,-47.38258,0,SB,,,BR
frn-ndb-fo,FRN,Franceville NDB,NDB,ENROUTE,295,,,,,,,,25,-1.60342,13.39925,0,FO,,,GA
frt-ndb-k7,FRT,Fairmont (Spartanburg) NDB,NDB,ENROUTE,248,,,,,,,,50,34.90139,-81.98540,0,K7,,,US
frt-ndb-ym,FRT,Forrest NDB,NDB,ENROUTE,268,,,,,,,,50,-30.85500,128.09944,0,YM,,,AU
frw-ndb-fb-fbft,FRW,Francistown NDB,NDB,TERMINAL,375,,,,,,,,15,-21.16432,27.48778,0,FB,FBFT,,BW
fs-ndb-cy,FS,Fort Simpson NDB,NDB,ENROUTE,375,,,,,,,,50,61.78592,-121.26088,0,CY,,,CA
fs-ndb-ed-eddc,FS,Dresden NDB,NDB,TERMINAL,374,,,,,,,,15,51.19301,13.85003,0,ED,EDDC,,DE
fs-ndb-en,FS,Fjellstad NDB,NDB,ENROUTE,396,,,,,,,,25,68.59862,16.67241,0,EN,,,NO
fs-ndb-k3-kfsd,FS,Rokky (Sioux Falls) NDB,NDB,TERMINAL,245,,,,,,,,25,43.49396,-96.82906,0,K3,KFSD,,US
fsa-ndb-oi,FSA,Fasa NDB,NDB,ENROUTE,216,,,,,,,,25,28.89619,53.72278,0,OI,,,IR
fsb-ndb-ed,FSB,Fassberg NDB,NDB,ENROUTE,284,,,,,,,,25,52.91561,10.18806,0,ED,,,DE
fse-ndb-k3,FSE,Fosston NDB,NDB,ENROUTE,224,,,,,,,,25,47.58904,-95.76958,0,K3,,,US
ft-ndb-k4-kftw,FT,Mufin (Fort Worth) NDB,NDB,TERMINAL,365,,,,,,,,25,32.89301,-97.37338,0,K4,KFTW,,US
ft-ndb-k7-kfty,FT,Flanc (Atlanta) NDB,NDB,TERMINAL,344,,,,,,,,50,33.76229,-84.63902,0,K7,KFTY,,US
ft-ndb-un-uott,FT,Turukhansk NDB,NDB,TERMINAL,492,,,,,,,,15,65.82950,87.86850,0,UN,UOTT,,RU
fto-ndb-pa,FTO,Yukon River (Ft Yukon) NDB,NDB,ENROUTE,242,,,,,,,,50,66.58003,-145.21273,0,PA,,,US
ftp-ndb-k7,FTP,Fort Payne NDB,NDB,ENROUTE,426,,,,,,,,25,34.52113,-85.67333,0,K7,,,US
ftz-ndb-ed,FTZ,Fritzlar NDB,NDB,ENROUTE,468,,,,,,,,15,51.08426,9.41524,0,ED,,,DE
fu-ndb-ng,FU,Funafuti NDB,NDB,ENROUTE,340,,,,,,,,50,-8.52472,179.19778,0,NG,,,TV
fur-ndb-sb,FUR,Furnas (Alpinopolis) NDB,NDB,ENROUTE,390,,,,,,,,50,-20.70400,-46.33783,0,SB,,,BR
fv-ndb-gc,FV,Fuerteventura NDB,NDB,ENROUTE,397,,,,,,,,15,28.38258,-13.86622,0,GC,,,ES
fv-ndb-k5-kind,FV,Larez (Indianapolis) NDB,NDB,TERMINAL,349,,,,,,,,25,39.78637,-86.19627,0,K5,KIND,,US
fv-ndb-uu,FV,Venev NDB,NDB,ENROUTE,335,,,,,,,,50,54.34556,38.23861,0,UU,,,RU
fvx-ndb-k6,FVX,Farmville NDB,NDB,ENROUTE,367,,,,,,,,25,37.35301,-78.43754,0,K6,,,US
fw-ndb-ed,FW,Frankfurt NDB,NDB,ENROUTE,382,,,,,,,,15,50.00496,8.42955,0,ED,,,DE
fwc-ndb-k5,FWC,Wayne Co (Fairfield) NDB,NDB,ENROUTE,257,,,,,,,,25,38.38018,-88.40935,0,K5,,,US
fwv-ndb-k4,FWV,Truxno (Farmerville) NDB,NDB,ENROUTE,379,,,,,,,,25,32.80736,-92.36209,0,K4,,,US
fx-ndb-k7,FX,Praiz (Ft Lauderdale) NDB,NDB,ENROUTE,221,,,,,,,,25,26.18566,-80.29845,0,K7,,,US
fx-ndb-zb-zbhh,FX,Baita (Hohhot) NDB,NDB,TERMINAL,372,,,,,,,,25,40.83706,111.76269,0,ZB,ZBHH,,CN
fxc-ndb-so,FXC,Felix Eboue (Cayenne) NDB,NDB,ENROUTE,327,,,,,,,,50,4.82483,-52.36297,0,SO,,,GF
fxr-ndb-fm,FXR,La Reunion NDB,NDB,ENROUTE,382,,,,,,,,50,-20.89275,55.52619,0,FM,,,RE
fy-ndb-fv,FY,Fylde NDB,NDB,ENROUTE,290,,,,,,,,50,-18.12000,29.87500,0,FV,,,ZW
fz-ndb-k3-ksus,FZ,Eaves (St Louis) NDB,NDB,TERMINAL,227,,,,,,,,25,38.67736,-90.54733,0,K3,KSUS,,US
fz-ndb-k3,FZ,Eaves NDB,NDB,ENROUTE,227,,,,,,,,25,38.67736,-90.54733,0,K3,,,US
fz-ndb-k6-kfzy,FZ,Falln (Fulton) NDB,NDB,TERMINAL,220,,,,,,,,25,43.28755,-76.30467,0,K6,KFZY,,US
fz-ndb-zs,FZ,Tunli NDB,NDB,ENROUTE,247,,,,,,,,50,37.45167,121.17833,0,ZS,,,CN
g-ndb-ee-eeei,G,Amari NDB,NDB,TERMINAL,432,,,,,,,,25,59.26683,24.24486,0,EE,EEEI,,EE
g-ndb-ef-efiv,G,Golf (Ivalo) NDB,NDB,TERMINAL,354,,,,,,,,15,68.62281,27.45099,0,EF,EFIV,,FI
g-ndb-ef-efke,G,Golf (Kemi) NDB,NDB,TERMINAL,333,,,,,,,,15,65.76052,24.57559,0,EF,EFKE,,FI
g-ndb-hl,G,Tripoli NDB,NDB,ENROUTE,365,,,,,,,,25,32.66361,13.17833,0,HL,,,LY
g-ndb-le-lege,G,Girona NDB,NDB,TERMINAL,330,,,,,,,,15,41.92639,2.77017,0,LE,LEGE,,ES
g-ndb-sa-sawg,G,Norberto Fernandez (Rio Gallegos) NDB,NDB,TERMINAL,255,,,,,,,,25,-51.60703,-69.27428,0,SA,SAWG,,AR
g-ndb-sa-sazg,G,General Pico NDB,NDB,TERMINAL,307,,,,,,,,25,-35.71528,-63.74917,0,SA,SAZG,,AR
