slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
cda-gs-zm-zmck,CDA,GS 29,GS,TERMINAL,109900,,,,,,284.670,3.00,18,47.64247,106.83875,4528,ZM,ZMCK,29,MN
cer-gs-li-lipc,CER,GS 11,GS,TERMINAL,110350,,,,,,116.298,3.01,18,44.22928,12.29533,66,LI,LIPC,11,IT
cf-gs-lf-lflc,CF,GS 26,GS,TERMINAL,111100,,,,,,261.975,3.00,18,45.78939,3.18325,1057,LF,LFLC,26,FR
cf-gs-lk-lkcv,CF,GS 31,GS,TERMINAL,111750,,,,,,317.339,3.00,18,49.93260,15.38962,843,LK,LKCV,31,CZ
cfb-gs-es-escf,CFB,GS 19,GS,TERMINAL,110100,,,,,,198.301,3.20,18,58.40319,15.52439,311,ES,ESCF,19,SE
cfe-gs-es-escf,CFE,GS 01,GS,TERMINAL,108350,,,,,,18.301,3.00,18,58.38878,15.51925,272,ES,ESCF,01,SE
cgc-gs-lf-lfbg,CGC,GS 23,GS,TERMINAL,109900,,,,,,229.585,3.00,18,45.65867,-0.30414,104,LF,LFBG,23,FR
cge-gs-lf-lfpg,CGE,GS 09R,GS,TERMINAL,110100,,,,,,85.334,3.00,18,49.02208,2.51742,373,LF,LFPG,09R,FR
cgw-gs-lf-lfpg,CGW,GS 27L,GS,TERMINAL,110700,,,,,,265.334,3.00,18,49.02419,2.55728,383,LF,LFPG,27L,FR
ch-gs-ek-ekch,CH,GS 04L,GS,TERMINAL,110500,,,,,,41.152,3.00,18,55.59325,12.60833,14,EK,EKCH,04L,DK
cim-gs-ek-eksb,CIM,GS 32,GS,TERMINAL,111150,,,,,,319.430,3.00,18,54.95811,9.79860,19,EK,EKSB,32,DK
ck-gs-lk-lkpo,CK,GS 06,GS,TERMINAL,110150,,,,,,66.051,3.00,18,49.42346,17.39207,663,LK,LKPO,06,CZ
ckl-gs-lj-ljce,CKL,GS 09,GS,TERMINAL,111100,,,,,,89.012,3.00,18,45.90081,15.51453,510,LJ,LJCE,09,SI
cky-gs-gu-gucy,CKY,GS 06,GS,TERMINAL,110300,,,,,,49.382,3.00,18,9.56965,-13.62218,68,GU,GUCY,06,GN
cm-gs-es-escm,CM,GS 21,GS,TERMINAL,109100,,,,,,213.162,3.00,18,59.90447,17.60061,68,ES,ESCM,21,SE
cn-gs-db-dbbb,CN,GS 24,GS,TERMINAL,109500,,,,,,232.878,3.00,18,6.36292,2.39023,74,DB,DBBB,24,BJ
