icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a40acd,N36JT,Rockwell,695 Jetprop Commander,AC95,95024,L2T,,,2024-02-29,1980-01-01
a40b98,N36SW,Rockwell,690B Turbo Commander,AC90,11505,L2T,COO,,,
a41552,N362SH,Rockwell,690A Turbo Commander,AC90,11316,L2T,,,2022-08-31,1976-01-01
a41d1d,N364WA,Rockwell,690B Turbo Commander,AC90,11439,L2T,,,2023-08-31,1977-01-01
a43304,N37SB,Rockwell,690C Turbo Commander,AC90,11724,L2T,,,,
a459f7,N38LM,Rockwell,690B Turbo Commander,AC90,11424,L2T,,,2022-08-31,1977-01-01
a45ae6,N38WA,Rockwell,690A Turbo Commander,AC90,11169,L2T,,,2024-01-31,1974-01-01
a4752d,N3869F,Rockwell,690A Turbo Commander,AC90,11141,L2T,,,2024-01-31,1973-01-01
a49708,N395TC,Rockwell,Commander 114TC,AC11,20003,L1P,,,2023-06-30,1995-01-01
a4a94c,N4PZ,Rockwell,690A Turbo Commander,AC90,11269,L2T,,,2022-05-31,1975-01-01
a4abe4,N40SM,Rockwell,690B Turbo Commander,AC90,11559,L2T,,,2022-02-28,1979-01-01
a4ac43,N40WG,Rockwell,690B Turbo Commander,AC90,11459,L2T,,,2022-04-30,
a4acfd,N400DS,Rockwell,690B Turbo Commander,AC90,11512,L2T,,,2021-11-30,1978-01-01
a50e8f,N425DT,Rockwell,690B Turbo Commander,AC90,11519,L2T,,,2023-01-31,1978-01-01
a54973,N44NC,Rockwell,690B Turbo Commander,AC90,11387,L2T,,,2021-11-30,1977-01-01
a55b71,N444WD,Rockwell,695A Jetprop Commander,AC95,96006,L2T,,,2023-06-30,1988-01-01
a56d09,N449LC,Rockwell,690A Turbo Commander,AC90,11187,L2T,,,2024-03-31,
a56fdb,N45AZ,Rockwell,690B Turbo Commander,AC90,11383,L2T,,,2023-05-31,1977-01-01
a57140,N45RF,Rockwell,695A Jetprop Commander,AC95,96089,L2T,,,2022-01-31,1984-01-01
a58fa2,N4578W,Rockwell,Commander 112TC,AC11,13068,L1P,,,2022-07-31,1976-01-01
a5be8f,N4698W,Rockwell,Commander 112TC-A,AC11,13274,L1P,,,2023-12-31,1978-01-01
a5bf33,N47EP,Rockwell,690B Turbo Commander,AC90,11520,L2T,,,2024-02-29,1978-01-01
a5c07c,N47TT,Rockwell,690C Turbo Commander,AC90,11600,L2T,,,2023-12-31,1979-01-01
a5c832,N4717V,Rockwell,690A Turbo Commander,AC90,11220,L2T,,,2022-07-31,
a5e3e0,N479PT,Rockwell,695A Jetprop Commander,AC95,96011,L2T,,,2024-01-31,1981-01-01
a5e65a,N48BA,Rockwell,690C Turbo Commander,AC90,11665,L2T,,,2024-02-29,
a5e97a,N480K,Rockwell,690B Turbo Commander,AC90,11543,L2T,,,2023-10-31,1976-01-01
a637ae,N50AY,Rockwell,Commander 114A,AC11,14527,L1P,,,2021-10-31,
a637f8,N50DX,Rockwell,690A Turbo Commander,AC90,11227,L2T,,,2023-06-30,1974-01-01
a65f6d,N51DM,Rockwell,695A Jetprop Commander,AC95,96014,L2T,,,2024-05-31,1981-01-01
a66110,N51WF,Rockwell,690C Turbo Commander,AC90,11684,L2T,,,2022-12-31,1981-01-01
a66a73,N512SF,Rockwell,Commander 114TC,AC11,20026,L1P,,,2023-08-31,
a6740e,N515AM,Rockwell,695 Jetprop Commander,AC95,95008,L2T,,,2023-10-31,1980-01-01
a687f1,N52PY,Rockwell,690A Turbo Commander,AC90,11196,L2T,,,2022-02-28,1974-01-01
a6aeaf,N53GE,Rockwell,690B Turbo Commander,AC90,11404,L2T,,,2024-08-31,
a6ff0f,N55WJ,Rockwell,690B Turbo Commander,AC90,11427,L2T,,,2024-02-29,1977-01-01
a71323,N555MT,Rockwell,690B Turbo Commander,AC90,11418,L2T,,,,
a713de,N555VE,Rockwell,690B Turbo Commander,AC90,11546,L2T,,,2024-04-30,1979-01-01
