icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
7c654d,VH-UAN,MBB/Kawasaki,BK-117 B2,BK17,1030,H2T,,,,
7c6557,VH-UAX,MBB/Kawasaki,BK-117 B2,BK17,1006,H2T,,,,
7c6cc3,VH-VRP,MBB/Kawasaki,BK-117 B2,BK17,1057,H2T,,,,
7c6cc4,VH-VRQ,MBB/Kawasaki,BK-117 B2,BK17,1043,H2T,,,,
7c6f67,VH-WAH,MBB/Kawasaki,BK-117 B1,BK17,1051,H2T,,,,
7c778a,VH-XWC,MBB/Kawasaki,BK-117 B2,BK17,7232,H2T,,,,
7c7993,VH-YAT,MBB/Kawasaki,BK-117 A4,BK17,1014,H2T,,,,
8400c8,JA005W,MBB/Kawasaki,BK-117 C1,BK17,1130,H2T,,,,
840680,JA01TA,MBB/Kawasaki,BK-117 C1,BK17,1111,H2T,,,,
845b13,JA109R,MBB/Kawasaki,BK-117 C1,BK17,1116,H2T,,,,
845ea7,JA119R,MBB/Kawasaki,BK-117 C1,BK17,1110,H2T,,,,
84ba88,JA21YA,MBB/Kawasaki,BK-117 C1,BK17,1124,H2T,,,,
863052,JA6618,MBB/Kawasaki,BK-117 B1,BK17,1055,H2T,,,,
8630db,JA6659,MBB/Kawasaki,BK-117 C1,BK17,1079,H2T,,,,
8630fb,JA6667,MBB/Kawasaki,BK-117 B2,BK17,1081,H2T,,,,
863757,JA6807,MBB/Kawasaki,BK-117 B2,BK17,1118,H2T,,,,
863758,JA6808,MBB/Kawasaki,BK-117 B2,BK17,1117,H2T,,,,
863759,JA6809,MBB/Kawasaki,BK-117 C1,BK17,1120,H2T,,,,
863772,JA6810,MBB/Kawasaki,BK-117 C1,BK17,1121,H2T,,,,
863773,JA6811,MBB/Kawasaki,BK-117 C1,BK17,1122,H2T,,,,
863774,JA6812,MBB/Kawasaki,BK-117 C1,BK17,1125,H2T,,,,
863775,JA6813,MBB/Kawasaki,BK-117 C1,BK17,1126,H2T,,,,
863776,JA6814,MBB/Kawasaki,BK-117 C1,BK17,1127,H2T,,,,
863777,JA6815,MBB/Kawasaki,BK-117 C1,BK17,1128,H2T,,,,
863778,JA6816,MBB/Kawasaki,BK-117 C1,BK17,1131,H2T,,,,
86377a,JA6818,MBB/Kawasaki,BK-117 C1,BK17,1132,H2T,,,,
8637dc,JA6844,MBB/Kawasaki,BK-117 C1,BK17,1133,H2T,,,,
8637e0,JA6848,MBB/Kawasaki,BK-117 C1,BK17,1123,H2T,,,,
873b02,JA9586,MBB/Kawasaki,BK-117 A3,BK17,1001,H2T,,,,
873da6,JA9614,MBB/Kawasaki,BK-117 B1,BK17,1009,H2T,,,,
873dc4,JA9620,MBB/Kawasaki,BK-117 B2,BK17,1011,H2T,,,,
874933,JA9979,MBB/Kawasaki,BK-117 B1,BK17,1036,H2T,,,,
a034a6,N112LL,MBB/Kawasaki,BK-117 A3,BK17,7038,H2T,,,,
a04640,N117AM,MBB/Kawasaki,BK-117 B2,BK17,7140,H2T,,,,
a0466e,N117CH,MBB/Kawasaki,BK-117 B1,BK17,7123,H2T,,,2022-12-31,1987-01-01
a046fc,N117J,MBB/Kawasaki,BK-117 B1,BK17,7227,H2T,,,2022-02-28,1990-01-01
a04731,N117LC,MBB/Kawasaki,BK-117 A3,BK17,7027,H2T,,,,
a04751,N117MK,MBB/Kawasaki,BK-117 B2,BK17,7196,H2T,,,2023-09-30,1989-01-01
a04763,N117NC,MBB/Kawasaki,BK-117 C1,BK17,7517,H2T,,,2022-06-30,1997-01-01
a04767,N117NG,MBB/Kawasaki,BK-117 A4,BK17,7083,H2T,,,2023-10-31,1986-01-01
a0477d,N117PD,MBB/Kawasaki,BK-117 A3,BK17,7090,H2T,,,,
a047d4,N117SR,MBB/Kawasaki,BK-117 A3,BK17,7084,H2T,,,2023-06-30,1986-01-01
a04804,N117UP,MBB/Kawasaki,BK-117 C1,BK17,7508,H2T,,,2022-11-30,1994-01-01
