icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
aca996,N915DN,McDonnell Douglas,MD-90-30,MD90,53395,L2J,DAL,,2022-09-30,1996-01-01
acad31,N916CK,McDonnell Douglas,DC-9-33F,DC93,47291,L2J,,,2023-04-30,1968-01-01
acad45,N916DE,McDonnell Douglas,MD-88,MD88,53421,L2J,DAL,,2023-08-31,1993-01-01
acad4b,N916DL,McDonnell Douglas,MD-88,MD88,49591,L2J,DAL,,,
acad4d,N916DN,McDonnell Douglas,MD-90-30,MD90,53396,L2J,DAL,,2022-12-31,1996-01-01
acb0e8,N917CK,McDonnell Douglas,DC-9-15F,DC91,47152,L2J,,,2022-10-31,1967-01-01
acb0fc,N917DE,McDonnell Douglas,MD-88,MD88,49958,L2J,DAL,,,
acb102,N917DL,McDonnell Douglas,MD-88,MD88,49573,L2J,DAL,,2023-11-30,1988-01-01
acb104,N917DN,McDonnell Douglas,MD-90-30,MD90,53552,L2J,DAL,,2023-08-31,1996-01-01
acb1a2,N917KW,McDonnell Douglas,DC-10-30F,DC10,46917,L3J,,,2021-10-31,
acb477,N918AV,McDonnell Douglas,MD-82,MD82,49104,L2J,,,2021-10-31,1982-01-01
acb4b3,N918DE,McDonnell Douglas,MD-88,MD88,49959,L2J,DAL,,2021-08-31,1993-01-01
acb4b6,N918DH,McDonnell Douglas,MD-90-30,MD90,53553,L2J,DAL,,2022-09-30,1996-01-01
acb4b9,N918DL,McDonnell Douglas,MD-88,MD88,49583,L2J,DAL,,,
acb86a,N919DE,McDonnell Douglas,MD-88,MD88,53422,L2J,DAL,,,
acb870,N919DL,McDonnell Douglas,MD-88,MD88,49584,L2J,DAL,,,
acb872,N919DN,McDonnell Douglas,MD-90-30,MD90,53576,L2J,DAL,,2022-09-30,1997-01-01
acbe7a,N920DE,McDonnell Douglas,MD-88,MD88,53423,L2J,DAL,,2022-06-30,1993-01-01
acbe80,N920DL,McDonnell Douglas,MD-88,MD88,49644,L2J,DAL,,,
acbe82,N920DN,McDonnell Douglas,MD-90-30,MD90,53582,L2J,DAL,,2022-12-31,
acc237,N921DL,McDonnell Douglas,MD-88,MD88,49645,L2J,DAL,,,
acc239,N921DN,McDonnell Douglas,MD-90-30,MD90,53583,L2J,DAL,,2022-09-30,
acc5ee,N922DL,McDonnell Douglas,MD-88,MD88,49646,L2J,DAL,,2024-01-31,1988-01-01
acc5f9,N922DX,McDonnell Douglas,MD-90-30,MD90,53584,L2J,DAL,,2023-03-31,
acc9a5,N923DL,McDonnell Douglas,MD-88,MD88,49705,L2J,DAL,,,
acc9a7,N923DN,McDonnell Douglas,MD-90-30,MD90,53585,L2J,DAL,,2023-05-31,
accd5c,N924DL,McDonnell Douglas,MD-88,MD88,49711,L2J,DAL,,,
accd5e,N924DN,McDonnell Douglas,MD-90-30,MD90,53586,L2J,DAL,,2023-08-31,
acd113,N925DL,McDonnell Douglas,MD-88,MD88,49712,L2J,DAL,,,
acd115,N925DN,McDonnell Douglas,MD-90-30,MD90,53587,L2J,DAL,,2023-12-31,
acd4c7,N926DH,McDonnell Douglas,MD-90-30,MD90,53588,L2J,DAL,,2024-02-29,
acd4ca,N926DL,McDonnell Douglas,MD-88,MD88,49713,L2J,DAL,,,
acd877,N927DA,McDonnell Douglas,MD-88,MD88,49714,L2J,DAL,,,
acd883,N927DN,McDonnell Douglas,MD-90-30,MD90,53589,L2J,DAL,,2023-05-31,1999-01-01
acdc3a,N928DN,McDonnell Douglas,MD-90-30,MD90,53590,L2J,DAL,,2023-08-31,
acdcd8,N928KW,McDonnell Douglas,DC-10-30F,DC10,47928,L3J,,,2021-10-31,
acdfef,N929DL,McDonnell Douglas,MD-88,MD88,49716,L2J,DAL,,,
acdff1,N929DN,McDonnell Douglas,MD-90-30,MD90,53459,L2J,DAL,,2021-12-31,1996-01-01
ace5e0,N930CE,McDonnell Douglas,DC-9-33F,DC93,47363,L2J,,,2022-01-31,1969-01-01
ace5ff,N930DL,McDonnell Douglas,MD-88,MD88,49717,L2J,DAL,,,
