icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a53afc,N436SD,Bell,OH-58C Kiowa,B06,70-15436,H1T,,,2022-07-31,1970-01-01
a53cf2,N43681,Bell,206B JetRanger II,B06,773,H1T,,,,
a53d24,N437AE,Bell,206L-4 LongRanger IV,B06,52449,H1T,,,2023-12-31,2013-01-01
a53e3d,N437ML,Bell,427,B427,56084,H2T,,,2023-12-31,2011-01-01
a53e49,N437MY,Bell,407,B407,53020,H1T,,,2023-12-31,1996-01-01
a53e9b,N437RE,Bell,407,B407,53828,H1T,TXB,,,
a54015,N4374T,Bell,UH-1V Iroquois,UH1,9612,H1T,,,,
a540db,N438AE,Bell,206L-4 LongRanger IV,B06,52445,H1T,,,2021-11-30,2012-01-01
a54223,N438PH,Bell,407,B407,53622,H1T,,,2022-09-30,2004-01-01
a545da,N439PH,Bell,407,B407,53999,H1T,,,2022-09-30,2010-01-01
a54860,N44BC,Bell,206B JetRanger II,B06,1904,H1T,,,2024-02-29,1976-01-01
a548f6,N44HC,Bell,407,B407,53164,H1T,,,2023-04-30,1997-01-01
a549db,N44SG,Bell,47G-3B-1,B47G,2945,H1P,,,,
a54aa2,N440AE,Bell,206L-4 LongRanger IV,B06,52453,H1T,,,2023-01-31,2013-01-01
a54ed2,N441FA,Bell,UH-1H Iroquois,UH1,66-01127,H1T,,,2022-10-31,
a54f9a,N441PA,Bell,HH-1N Twin Huey,B212,158256,H2T,,,2023-03-31,
a54fa1,N441PH,Bell,407,B407,54081,H1T,,,2022-09-30,2011-01-01
a55358,N442PH,Bell,407,B407,54089,H1T,,,2022-09-30,2011-01-01
a55566,N4427P,Bell,47G-2,B47G,2227,H1P,,,2021-11-30,1958-01-01
a5570f,N443PH,Bell,407,B407,54090,H1T,,,2022-09-30,2012-01-01
a5579e,N443VA,Bell,UH-1H Iroquois,UH1,9477,H1T,,,,
a557d1,N443XB,Bell,UH-1D Iroquois,UH1,5609,H1T,,,,
a55803,N443ZB,Bell,UH-1H Iroquois,UH1,67-17238,H1T,,,2023-04-30,1967-01-01
a55957,N4439B,Bell,UH-1H Iroquois,UH1,15419,H1T,,,2021-12-31,
a5597e,N444AE,Bell,206L-4 LongRanger IV,B06,52465,H1T,,,2023-12-31,2014-01-01
a559a6,N444BV,Bell,407,B407,53846,H1T,,,,
a559e5,N444EH,Bell,47G-2,B47G,2421,H1P,,,,
a55aa7,N444NB,Bell,UH-1H Iroquois,UH1,66-17111,H1T,,,2022-10-31,
a55b12,N444SJ,Bell,UH-1B Iroquois,UH1,391,H1T,,,2023-10-31,1962-01-01
a55b36,N444TV,Bell,206B JetRanger II,B06,3501,H1T,,,2022-12-31,1981-01-01
a55b91,N444XL,Bell,UH-1H Iroquois,UH1,67-17160,H1T,,,2021-09-30,1967-01-01
a55c88,N4445H,Bell,206B JetRanger II,B06,4493,H1T,,,2023-01-31,1998-01-01
a55d2f,N445,Bell,206B-3 JetRanger III,B06,4285,H1T,,,2022-10-31,1993-01-01
a55d35,N445AE,Bell,206L-4 LongRanger IV,B06,52452,H1T,,,2023-01-31,2013-01-01
a55dfa,N445JB,Bell,206B-3 JetRanger III,B06,619,H1T,,,2023-10-31,1971-01-01
a55e7d,N445PH,Bell,407,B407,54096,H1T,,,2022-09-30,2012-01-01
a55fce,N4452,Bell,206B JetRanger II,B06,1086,H1T,,,2023-04-30,1973-01-01
a564a3,N447AE,Bell,206L-4 LongRanger IV,B06,52454,H1T,,,2023-01-31,2013-01-01
a564a9,N447AL,Bell,407,B407,53126,H1T,,,,
a564bf,N447BH,Bell,407,B407,53690,H1T,TXB,,,
a565eb,N447PH,Bell,407,B407,53114,H1T,,,2022-09-30,1997-01-01
a568ba,N448EA,Bell,206L-4 LongRanger IV,B06,52448,H1T,,,,
a569a2,N448PH,Bell,407,B407,54111,H1T,,,2022-09-30,2012-01-01
a56aad,N4480,Bell,UH-1B Iroquois,UH1,64-13906,H1T,,,2023-02-28,
a56d51,N449P,Bell,407,B407,53209,H1T,,,2023-04-30,1997-01-01
a56d59,N449PH,Bell,407,B407,54117,H1T,,,2022-07-31,2012-01-01
a56d86,N449RC,Bell,205A-1,UH1,30121,H1T,,,2023-10-31,1973-01-01
a56fc7,N45AD,Bell,UH-1H Iroquois,UH1,9093,H1T,,,,
a57013,N45DE,Bell,OH-58A Kiowa,B06,72-21141,H1T,,,2023-04-30,
a57028,N45EA,Bell,206L-3 LongRanger III,B06,51-104,H1T,,,2022-01-31,1983-01-01
a57148,N45RP,Bell,206L LongRanger,B06,45521,H1T,,,,
a57150,N45RX,Bell,407,B407,53412,H1T,,,,
a57161,N45SP,Bell,UH-1H Iroquois,UH1,70-16413,H1T,,,2022-01-31,
a57180,N45TV,Bell,407,B407,53295,H1T,,,2023-12-31,1998-01-01
a57228,N450AM,Bell,407,B407,54435,H1T,,,2022-12-31,2013-01-01
a57369,N450PH,Bell,407,B407,54125,H1T,,,2023-05-31,2012-01-01
a57608,N451CC,Bell,UH-1H Iroquois,UH1,10753,H1T,,,,
a57720,N451PH,Bell,407,B407,54127,H1T,,,2022-09-30,2012-01-01
a57cd4,N45267,Bell,UH-1B Iroquois,UH1,767,H1T,,,,
a57d76,N453CC,Bell,UH-1E Iroquois,UH1,155352,H1T,,,2022-04-30,1968-01-01
a57eb8,N453R,Bell,407,B407,53572,H1T,,,2023-02-28,2003-01-01
a57eb9,N453RA,Bell,206B-3 JetRanger III,B06,3453,H1T,,,,
a580fd,N454AE,Bell,206L-4 LongRanger IV,B06,52460,H1T,,,2023-04-30,2013-01-01
a58203,N454LS,Bell,407,B407,54083,H1T,,,,
a58245,N454PH,Bell,407,B407,53435,H1T,,,2022-09-30,2000-01-01
a5836a,N45401,Bell,UH-1H Iroquois,UH1,10810,H1T,,,,
a585fc,N455PH,Bell,407,B407,53461,H1T,,,2022-09-30,2000-01-01
a58631,N455RL,Bell,206L-1 LongRanger II,B06,45503,H1T,,,2021-07-31,1980-01-01
a5866c,N455TV,Bell,206B JetRanger II,B06,2796,H1T,,,2022-11-30,
a5871c,N4550W,Bell,47G-2,B47G,2460,H1P,,,2022-07-31,1960-01-01
a58949,N456KB,Bell,407,B407,53133,H1T,,,2024-01-31,1997-01-01
a58c52,N457CC,Bell,TH-1L Iroquois,UH1,6401,H1T,,,,
a58d42,N457MT,Bell,407,B407,53974,H1T,,,2023-08-31,2009-01-01
a58d6a,N457PH,Bell,407,B407,53121,H1T,,,2022-09-30,1997-01-01
a58ebb,N4572,Bell,TH-67A Creek,B06,5307,H1T,,,,
a58ede,N4573,Bell,TH-67A Creek,B06,5308,H1T,,,,
a58ef8,N45731,Bell,UH-1B Iroquois,UH1,61-0750,H1T,,,2023-06-30,
a58f01,N4574,Bell,TH-67A Creek,B06,5309,H1T,,,,
a58f24,N4575,Bell,TH-67A Creek,B06,5310,H1T,,,,
a58fe0,N458AM,Bell,407,B407,54551,H1T,,,2024-03-31,2014-01-01
a59272,N4582,Bell,TH-67A Creek,B06,5311,H1T,,,,
a59276,N4582D,Bell,UH-1F Iroquois,UH1,63-13163,H1T,,,2023-01-31,1963-01-01
a59295,N4583,Bell,TH-67A Creek,B06,5312,H1T,,,,
a59397,N459AM,Bell,407,B407,54392,H1T,,,2022-10-31,2013-01-01
a595e3,N4590,Bell,UH-1H Iroquois,UH1,5030,H1T,,,,
a5977f,N46CL,Bell,206B-3 JetRanger III,B06,4518,H1T,,,2022-09-30,1999-01-01
a59792,N46DE,Bell,OH-58A Kiowa,B06,40724,H1T,,,,
a59858,N46MC,Bell,TH-13T Sioux,B47G,67-17099,H1P,,,2021-07-31,
a599a0,N460AE,Bell,206L-4 LongRanger IV,B06,52456,H1T,,,2023-05-31,2013-01-01
a59b91,N460WB,Bell,412EP,B412,36588,H2T,,,,
a59b9b,N460WM,Bell,407,B407,53706,H1T,,,2021-07-31,2006-01-01
a59d87,N461CC,Bell,UH-1H Iroquois,UH1,67-17162,H1T,,,2023-02-28,1967-01-01
a5a24e,N462P,Bell,407,B407,54164,H1T,,,2023-03-31,2014-01-01
a5a877,N464A,Bell,407,B407,53529,H1T,,,2022-05-31,2002-01-01
a5a87c,N464AE,Bell,206L-4 LongRanger IV,B06,52433,H1T,,,2021-12-31,2011-01-01
a5aa0d,N464SF,Bell,407,B407,53128,H1T,,,2022-12-31,1997-01-01
a5ac33,N465AE,Bell,206L-4 LongRanger IV,B06,52432,H1T,,,2023-05-31,2011-01-01
a5ad73,N465P,Bell,407,B407,54165,H1T,,,2023-03-31,2014-01-01
a5ae25,N465WC,Bell,UH-1H Iroquois,UH1,13789,H1T,,,,
a5b3a1,N467AE,Bell,206L-4 LongRanger IV,B06,52438,H1T,,,2023-12-31,2012-01-01
