icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
3d0634,D-EAPG,Mooney,M20K 252TSE,M20T,25-1147,L1P,,,,
3d0663,D-EARB,Mooney,M20F Executive,M20P,22-1259,L1P,,,,
3d0675,D-EART,Mooney,M20K 231,M20T,25-0376,L1P,,,,
3d0687,D-EASL,Mooney,M20K 231,M20T,25-0688,L1P,,,,
3d0689,D-EASN,Mooney,M20J 201,M20P,24-1244,L1P,,,,
3d06f3,D-EAWP,Mooney,M20K 231,M20T,25-0605,L1P,,,,
3d075b,D-EBAP,Mooney,M20M TLS,M20T,27-0159,L1P,,,,
3d07ae,D-EBDU,Mooney,M20J 201,M20P,24-0880,L1P,,,,
3d080f,D-EBHN,Mooney,M20K 231,M20T,25-0316,L1P,,,,
3d0814,D-EBHS,Mooney,M20J 201,M20P,24-0019,L1P,,,,
3d0820,D-EBIE,Mooney,M20K 231,M20T,25-0665,L1P,,,,
3d0851,D-EBKB,Mooney,M20J 201,M20P,24-0500,L1P,,,,
3d089c,D-EBMY,Mooney,M20K 231,M20T,25-0669,L1P,,,,
3d08c2,D-EBOK,Mooney,M20K 231,M20T,25-0256,L1P,,,,
3d09c0,D-EBYE,Mooney,M20F Executive 21,M20P,670383,L1P,,,,
3d09ec,D-EBZW,Mooney,M20K 231,M20T,25-0385,L1P,,,,
3d0a0b,D-ECBB,Mooney,M20K 252TSE,M20T,25-1002,L1P,,,,
3d0a5b,D-ECED,Mooney,M20F Executive 21,M20P,670121,L1P,,,,
3d0a64,D-ECEM,Mooney,M20F Executive,M20P,22-1262,L1P,,,,
3d0b10,D-ECLC,Mooney,M20K 252TSE,M20T,25-1182,L1P,,,,
3d0b2d,D-ECMF,Mooney,M20J 201,M20P,24-1011,L1P,,,,
3d0b43,D-ECNB,Mooney,M20J 201,M20P,24-0059,L1P,,,,
3d0b63,D-ECOH,Mooney,M20J 205,M20P,24-3011,L1P,,,,
3d0b7d,D-ECPH,Mooney,M20J 201,M20P,24-0966,L1P,,,,
3d0bb2,D-ECRI,Mooney,M20C Mark 21,M20P,2176,L1P,,,,
3d0bc4,D-ECSA,Mooney,M20J 201,M20P,24-0086,L1P,,,,
3d0c85,D-ECZL,Mooney,M20J 201,M20P,24-3333,L1P,,,,
3d0cef,D-EDDN,Mooney,M20C Mark 21,M20P,2595,L1P,,,,
3d0cff,D-EDED,Mooney,M20J 201,M20P,24-1149,L1P,,,,
3d0d2c,D-EDFW,Mooney,M20K 231,M20T,25-0523,L1P,,,,
3d0d38,D-EDGI,Mooney,M20K 231,M20T,25-0193,L1P,,,,
3d0d4f,D-EDHF,Mooney,M20J 201,M20P,24-0199,L1P,,,,
3d0d7a,D-EDIW,Mooney,M20K 252TSE,M20T,25-1173,L1P,,,,
3d0d83,D-EDJF,Mooney,M20K 231,M20T,25-0442,L1P,,,,
3d0daa,D-EDKS,Mooney,M20K 252TSE,M20T,25-1223,L1P,,,,
3d0df8,D-EDNS,Mooney,M20E Chaparral 201,M20P,700041,L1P,,,,
3d0e7b,D-EDST,Mooney,M20F Executive,M20P,22-1296,L1P,,,,
3d0ebb,D-EDVF,Mooney,M20F Executive 21,M20P,670298,L1P,,,,
3d0ec8,D-EDVS,Mooney,M20F Executive 21,M20P,670359,L1P,,,,
3d0ec9,D-EDVT,Mooney,M20E Chaparral,M20P,690038,L1P,,,,
3d0ecd,D-EDVX,Mooney,M20E Chaparral 201,M20P,21-0017,L1P,,,,
3d0f68,D-EEBW,Mooney,M20J 201,M20P,24-0424,L1P,,,,
3d0fc4,D-EEFK,Mooney,M20K 252TSE,M20T,25-1175,L1P,,,,
3d0fc7,D-EEFN,Mooney,M20J 201,M20P,24-3215,L1P,,,,
3d0fd1,D-EEFX,Mooney,M20L PFM,M20P,26-0039,L1P,,,,
3d0fda,D-EEGG,Mooney,M20J 205,M20P,24-3015,L1P,,,,
3d0ff9,D-EEHL,Mooney,M20J 201LM,M20P,24-1612,L1P,,,,
3d106a,D-EELU,Mooney,M20E Chaparral 201,M20P,700002,L1P,,,,
3d1162,D-EEVI,Mooney,M20J 201LM,M20P,24-1648,L1P,,,,
3d1168,D-EEVO,Mooney,M20J 201,M20P,24-0829,L1P,,,,
3d11df,D-EFAD,Mooney,M20K 252TSE,M20T,25-1157,L1P,,,,
3d11f2,D-EFAW,Mooney,M20K 252TSE,M20T,25-1184,L1P,,,,
3d127b,D-EFGD,Mooney,M20C Mark 21,M20P,3393,L1P,,,,
3d12ea,D-EFKK,Mooney,M20F Executive,M20P,22-1202,L1P,,,,
3d133b,D-EFNN,Mooney,M20E Chaparral,M20P,21-1178,L1P,,,,
3d135a,D-EFOS,Mooney,M20K 252TSE,M20T,25-1090,L1P,,,,
3d1364,D-EFPC,Mooney,M20J 201,M20P,24-0131,L1P,,,,
3d13a0,D-EFRK,Mooney,M20J 201,M20P,24-0730,L1P,,,,
3d13a1,D-EFRL,Mooney,M20K 231,M20T,25-0153,L1P,,,,
3d13c2,D-EFSS,Mooney,M20M TLS,M20T,27-0129,L1P,,,,
3d13c9,D-EFSZ,Mooney,M20K 231,M20T,25-0467,L1P,,,,
3d1492,D-EGAS,Mooney,M20J 201,M20P,24-3164,L1P,,,,
3d1615,D-EGPP,Mooney,M20J 201LM,M20P,24-1644,L1P,,,,
3d1657,D-EGSD,Mooney,M20R Ovation,M20P,29-0073,L1P,,,,
3d16ce,D-EGWS,Mooney,M20J 201,M20P,24-0240,L1P,,,,
3d1768,D-EHCQ,Mooney,M20M TLS,M20T,27-0205,L1P,,,,
3d1790,D-EHEE,Mooney,M20F Executive 21,M20P,680180,L1P,,,,
3d17e5,D-EHHL,Mooney,M20F Executive 21,M20P,670325,L1P,,,,
3d181a,D-EHJM,Mooney,M20J 201,M20P,24-0190,L1P,,,,
3d183b,D-EHKT,Mooney,M20J 201LM,M20P,24-1550,L1P,,,,
3d1872,D-EHMW,Mooney,M20J 201,M20P,24-1394,L1P,,,,
3d187f,D-EHNJ,Mooney,M20E Super 21,M20P,1151,L1P,,,,
3d18b6,D-EHPM,Mooney,M20L PFM,M20P,26-0032,L1P,,,,
3d18de,D-EHRA,Mooney,M20M TLS,M20T,27-0190,L1P,,,,
3d18ea,D-EHRM,Mooney,M20F Aerostar 220,M20P,700044,L1P,,,,
3d195e,D-EHVY,Mooney,M20D Master,M20P,165,L1P,,,,
3d1968,D-EHWI,Mooney,M20K 231,M20T,25-0221,L1P,,,,
3d19fc,D-EICA,Mooney,M20F Aerostar 220,M20P,700035,L1P,,,,
3d1a53,D-EIFJ,Mooney,M20K 231,M20T,25-0118,L1P,,,,
3d1a65,D-EIGB,Mooney,M20E Chaparral 201,M20P,700031,L1P,,,,
3d1aa1,D-EIIJ,Mooney,M20K 231,M20T,25-0830,L1P,,,,
3d1ab0,D-EIIY,Mooney,M20J 201,M20P,24-1152,L1P,,,,
3d1ad0,D-EIKE,Mooney,M20J 201,M20P,24-3209,L1P,,,,
3d1af9,D-EILT,Mooney,M20F Executive,M20P,22-1343,L1P,,,,
3d1b45,D-EIOR,Mooney,M20J 201,M20P,24-0622,L1P,,,,
3d1b54,D-EIPG,Mooney,M20E Chaparral,M20P,690017,L1P,,,,
3d1b58,D-EIPK,Mooney,M20F Aerostar 220,M20P,700036,L1P,,,,
3d1ba0,D-EISE,Mooney,M20K 252TSE,M20T,25-1219,L1P,,,,
3d1c92,D-EJBM,Mooney,M20F Aerostar 220,M20P,700051,L1P,,,,
3d1c97,D-EJBR,Mooney,M20J 201LM,M20P,24-1660,L1P,,,,
