icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a90e3c,N6829D,Aero Vodochody,L-29 Delfin,L29,893149,L1J,,,,
a971b0,N70751,Aero Vodochody,L-29 Delfin,L29,1327,L1J,,,2022-03-31,1965-01-01
a980c1,N711LC,Aero Vodochody,L-39C Albatros,L39,734167,L1J,,,2022-11-30,1987-01-01
a98e81,N7149E,Aero Vodochody,L-29 Delfin,L29,591328,L1J,,,2022-04-30,
a98e92,N7149X,Aero Vodochody,L-29C Delfin,L29,591322,L1J,,,2024-01-31,1965-01-01
a98e94,N7149Z,Aero Vodochody,L-29 Delfin,L29,591319,L1J,,,2022-11-30,1965-01-01
a990fc,N7150D,Aero Vodochody,L-29 Delfin,L29,591317,L1J,,,,
a9a15e,N72BT,Aero Vodochody,L-39C Albatros,L39,432831,L1J,,,,
a9a9ec,N7212L,Aero Vodochody,L-29RS Delfin,L29,294675,L1J,,,,
a9ad55,N7220C,Aero Vodochody,L-29 Delfin,L29,501734,L1J,,,,
a9b138,N7231M,Aero Vodochody,L-39 Albatros,L39,630642,L1J,,,2022-05-31,1976-01-01
a9b13e,N7231T,Aero Vodochody,L-39C Albatros,L39,630632,L1J,,,,
a9b13f,N7231U,Aero Vodochody,L-39C Albatros,L39,530545,L1J,,,,
a9ed9a,N739MN,Aero Vodochody,L-39C Albatros,L39,031605,L1J,,,2022-05-31,1980-01-01
a9fb7a,N742RL,Aero Vodochody,L-159A Alca,L159,156042,L1J,,,2022-05-31,
a9ff31,N743RL,Aero Vodochody,L-159A Alca,L159,156043,L1J,,,,
aa02e8,N744RL,Aero Vodochody,L-159A Alca,L159,156044,L1J,,,,
aa105c,N748BA,Aero Vodochody,L-39C Albatros,L39,831102,L1J,,,2022-11-30,1978-01-01
aa35a0,N757SF,Aero Vodochody,L-39 Albatros,L39,530438,L1J,,,2023-04-30,
aa854c,N777ZE,Aero Vodochody,L-29C Delfin,L29,294688,L1J,,,2021-12-31,1972-01-01
aa93b9,N7806J,Aero Vodochody,L-39C Albatros,L39,931341,L1J,,,,
aaa0c9,N784QJ,Aero Vodochody,L-29 Delfin,L29,395198,L1J,,,,
aaaa4c,N7868M,Aero Vodochody,L-39C Albatros,L39,432846,L1J,,,,
aadf40,N8XH,Aero Vodochody,L-39 Albatros,L39,132132,L1J,,,2022-01-31,1981-01-01
aaf540,N805JH,Aero Vodochody,L-39 Albatros,L39,332801,L1J,,,2023-07-31,1983-01-01
ab0ad6,N810RC,Aero Vodochody,L-39C Albatros,L39,4606,L1J,,,2022-02-28,1988-01-01
ab137c,N8122V,Aero Vodochody,L-39C Albatros,L39,330204,L1J,,,2021-12-31,1974-01-01
ab13bb,N8124N,Aero Vodochody,L-39C Albatros,L39,330211,L1J,,,,
ab13e1,N8125R,Aero Vodochody,L-39 Albatros,L39,332449,L1J,,,,
