icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
3c56e4,D-AEWD,Airbus,A320-214SL,A320,7019,L2J,EWG,,,
3c56e5,D-AEWE,Airbus,A320-214SL,A320,7056,L2J,EWG,,,
3c56e6,D-AEWF,Airbus,A320-214SL,A320,7087,L2J,EWG,,,
3c56e7,D-AEWG,Airbus,A320-214SL,A320,7121,L2J,EWG,,,
3c56e9,D-AEWI,Airbus,A320-214SL,A320,7210,L2J,EWG,,,
3c56ea,D-AEWJ,Airbus,A320-214SL,A320,7216,L2J,EWG,,,
3c56eb,D-AEWK,Airbus,A320-214SL,A320,7261,L2J,EWG,,,
3c56ec,D-AEWL,Airbus,A320-214SL,A320,7263,L2J,EWG,,,
3c56ed,D-AEWM,Airbus,A320-214SL,A320,7259,L2J,EWG,,,
3c56ee,D-AEWN,Airbus,A320-214SL,A320,7393,L2J,EWG,,,
3c56ef,D-AEWO,Airbus,A320-214SL,A320,7394,L2J,EWG,,,
3c56f0,D-AEWP,Airbus,A320-214SL,A320,7377,L2J,EWG,,,
3c56f1,D-AEWQ,Airbus,A320-214SL,A320,7398,L2J,EWG,,,
3c56f2,D-AEWR,Airbus,A320-214SL,A320,7412,L2J,EWG,,,
3c56f3,D-AEWS,Airbus,A320-214SL,A320,7439,L2J,EWG,,,
3c56f4,D-AEWT,Airbus,A320-214SL,A320,7534,L2J,EWG,,,
3c56f5,D-AEWU,Airbus,A320-214SL,A320,7513,L2J,EWG,,,
3c56f6,D-AEWV,Airbus,A320-214SL,A320,7545,L2J,EWG,,,
3c56f7,D-AEWW,Airbus,A320-214SL,A320,7615,L2J,EWG,,,
3c56f8,D-AEWX,Airbus,A320-214SL,A320,6807,L2J,EWG,,,
3c5ce7,D-AGWG,Airbus,A319-132,A319,3193,L2J,GWI,,,
3c5ee1,D-AGWA,Airbus,A319-132,A319,2813,L2J,GWI,,,
3c5ee2,D-AGWB,Airbus,A319-132,A319,2833,L2J,GWI,,,
3c5ee3,D-AGWC,Airbus,A319-132,A319,2976,L2J,GWI,,,
3c5ee4,D-AGWD,Airbus,A319-132,A319,3011,L2J,GWI,,,
3c5ee5,D-AGWE,Airbus,A319-132,A319,3128,L2J,GWI,,,
3c5ee6,D-AGWF,Airbus,A319-132,A319,3172,L2J,GWI,,,
3c5ee7,D-AGWG,Airbus,A319-132,A319,3193,L2J,GWI,,,
