icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a0b0ab,N1433W,Aérospatiale,SA 341F2 Gazelle,GAZL,1433,H1T,,,2024-03-31,
a0f03e,N16KH,Aérospatiale,SA 341G Gazelle,GAZL,1456,H1T,,,2024-04-30,
a0fc11,N1624S,Aérospatiale,SA 330J Puma,PUMA,1611,H2T,,,,
a0fc34,N1625S,Aérospatiale,SA 330J Puma,PUMA,1619,H2T,,,,
a11d92,N171GZ,Aérospatiale,SA 341F Gazelle,GAZL,1171,H1T,,,,
a13e6f,N18BC,Aérospatiale,SA 341G Gazelle,GAZL,1051,H1T,,,,
a18de3,N2FW,Aérospatiale,SA 341G Gazelle,GAZL,1363,H1T,,,2022-08-31,1977-01-01
a18e6a,N2MF,Aérospatiale,SA 341F2 Gazelle,GAZL,1448,H1T,,,2024-05-31,1976-01-01
a20045,N228RW,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2114,H1T,,,2023-03-31,1969-01-01
a20b72,N2304P,Aérospatiale,SA 316B Alouette III,ALO3,1446,H1T,,,2024-01-31,1967-01-01
a25870,N250KS,Aérospatiale,SA 341F2 Gazelle,GAZL,1598,H1T,,,2022-08-31,1977-01-01
a2c0ca,N277DB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2027,H1T,,,,
a2c705,N2783R,Aérospatiale,SA 330J Puma,PUMA,1592,H2T,,,2022-05-31,
a2c838,N279DB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2075,H1T,,,2022-10-31,
a2ce48,N280DB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,1943,H1T,,,2023-06-30,
a2d260,N281GZ,Aérospatiale,SA 341F2 Gazelle,GAZL,1281,H1T,,,,
a2e31b,N2851T,Aérospatiale,SA 330J Puma,PUMA,1499,H2T,,,,
a33232,N305DB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2016,H1T,,,2023-08-31,1968-01-01
a34eed,N312GZ,Aérospatiale,SA 341F Gazelle,GAZL,1312,H1T,,,,
a352c4,N313JF,Aérospatiale,SA 313B Alouette II,ALO2,1652,H1T,,,2022-09-30,1961-01-01
a35eda,N316TX,Aérospatiale,SA 316B Alouette III,ALO3,2191,H1T,,,2024-10-31,
